Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
client-middleware,/CommunicationService/delMultiple,1365,0,360.0,369.6908713260413,7.656574249267578,1128.6475658416748,4.0,11.374847858198919,0.0,360,480,560,600,700,780,840,890,1000,1100,1100
client-middleware,/CommunicationService/delSingle,1323,0,320.0,337.0496814032891,2.1047592163085938,999.436616897583,4.0,11.024852539485105,0.0,320,440,510,560,650,700,790,840,940,1000,1000
client-middleware,/CommunicationService/getMultiple,1315,0,420.0,432.2843428347047,30.45940399169922,1139.909029006958,20882.427376425854,10.958186764491998,0.0,420,550,620,670,780,850,920,960,1100,1100,1100
client-middleware,/CommunicationService/getRange,1321,0,370.0,378.83003546738604,8.000373840332031,1127.7599334716797,2018.3777441332325,11.008186095736828,0.0,370,480,550,600,690,790,860,900,1000,1100,1100
client-middleware,/CommunicationService/getSingle,1253,0,330.0,342.6169863911695,2.9468536376953125,984.7536087036133,15.304070231444532,10.441527008295417,0.0,330,450,520,570,650,730,800,850,910,980,980
client-middleware,/CommunicationService/setMultiple,1346,0,460.0,467.57670745452833,38.20300102233887,1132.4272155761719,4.0,11.216516642590289,0.0,460,580,660,700,800,870,970,1000,1100,1100,1100
client-middleware,/CommunicationService/setSingle,1256,0,340.0,345.8716766849445,2.9151439666748047,987.4989986419678,4.0,10.466526673917832,0.0,340,460,520,560,650,730,800,840,980,990,990
,Aggregated,9179,0,370.0,382.66753607526664,2.1047592163085938,1139.909029006958,3286.524131168973,76.49064358271639,0.0,370,490,570,610,710,790,870,930,1100,1100,1100
