09-April-23 21:41:13 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:41:59 - INFO:  del_single:0.0030295196920633316
09-April-23 21:41:59 - INFO:  get_range:0.005374210886657238
09-April-23 21:41:59 - INFO:  del_single:0.00027787964791059494
09-April-23 21:41:59 - INFO:  del_single:0.00043271202594041824
09-April-23 21:41:59 - INFO:  del_multiple:0.00254941638559103
09-April-23 21:41:59 - INFO:  get_single:0.001565178856253624
09-April-23 21:41:59 - INFO:  del_multiple:0.002936338074505329
09-April-23 21:41:59 - INFO:  del_multiple:0.003132341429591179
09-April-23 21:41:59 - INFO:  del_multiple:0.0024243956431746483
09-April-23 21:41:59 - INFO:  get_multiple:0.01681151520460844
09-April-23 21:41:59 - INFO:  get_multiple:0.036543930880725384
09-April-23 21:41:59 - INFO:  del_single:0.0004509110003709793
09-April-23 21:41:59 - INFO:  del_single:0.0009879060089588165
09-April-23 21:41:59 - INFO:  get_range:0.002989201806485653
09-April-23 21:41:59 - INFO:  del_single:0.0005700625479221344
09-April-23 21:41:59 - INFO:  del_single:0.0006208261474967003
09-April-23 21:41:59 - INFO:  get_range:0.0033676791936159134
09-April-23 21:41:59 - INFO:  del_single:0.0011974750086665154
09-April-23 21:41:59 - INFO:  set_multiples:0.02536695171147585
09-April-23 21:41:59 - INFO:  del_multiple:0.005435854196548462
09-April-23 21:41:59 - INFO:  del_single:0.0004988051950931549
09-April-23 21:41:59 - INFO:  set_to:0.0015115346759557724
09-April-23 21:41:59 - INFO:  del_multiple:0.004174897447228432
09-April-23 21:41:59 - INFO:  set_multiples:0.058183761313557625
09-April-23 21:41:59 - INFO:  get_multiple:0.04397758189588785
09-April-23 21:41:59 - INFO:  get_single:0.000560360960662365
09-April-23 21:41:59 - INFO:  get_single:0.0005592461675405502
09-April-23 21:41:59 - INFO:  del_single:0.0074044447392225266
09-April-23 21:41:59 - INFO:  set_multiples:0.042925900779664516
09-April-23 21:41:59 - INFO:  get_range:0.00810698140412569
09-April-23 21:41:59 - INFO:  set_to:0.002308550290763378
09-April-23 21:41:59 - INFO:  get_multiple:0.030921783298254013
09-April-23 21:41:59 - INFO:  get_range:0.004373539239168167
09-April-23 21:41:59 - INFO:  get_range:0.018989907577633858
09-April-23 21:41:59 - INFO:  get_multiple:0.03289761766791344
09-April-23 21:41:59 - INFO:  get_multiple:0.03400094900280237
09-April-23 21:41:59 - INFO:  get_range:0.025114601477980614
09-April-23 21:42:00 - INFO:  set_to:0.010560637339949608
09-April-23 21:42:00 - INFO:  set_multiples:0.04231451731175184
09-April-23 21:42:00 - INFO:  set_to:0.0008854921907186508
09-April-23 21:42:00 - INFO:  set_multiples:0.04374213982373476
09-April-23 21:42:00 - INFO:  get_range:0.00790699664503336
09-April-23 21:42:00 - INFO:  set_to:0.0005198651924729347
09-April-23 21:42:00 - INFO:  set_to:0.0015239696949720383
09-April-23 21:42:00 - INFO:  get_range:0.004586366005241871
09-April-23 21:42:00 - INFO:  set_to:0.0005560349673032761
09-April-23 21:42:00 - INFO:  del_single:0.0005762455984950066
09-April-23 21:42:00 - INFO:  get_single:0.000665728934109211
09-April-23 21:42:00 - INFO:  get_single:0.0005238987505435944
09-April-23 21:42:00 - INFO:  get_single:0.0006560739129781723
09-April-23 21:42:00 - INFO:  get_multiple:0.03354136925190687
09-April-23 21:42:00 - INFO:  del_multiple:0.01961117424070835
09-April-23 21:42:00 - INFO:  get_single:0.0005711093544960022
09-April-23 21:42:00 - INFO:  get_single:0.000567886047065258
09-April-23 21:42:00 - INFO:  del_single:0.0015141824260354042
09-April-23 21:42:00 - INFO:  get_range:0.004536435008049011
09-April-23 21:42:00 - INFO:  del_single:0.0015178462490439415
09-April-23 21:42:00 - INFO:  get_range:0.004656994715332985
09-April-23 21:42:00 - INFO:  set_to:0.0005316697061061859
09-April-23 21:42:00 - INFO:  del_single:0.0006515523418784142
09-April-23 21:42:00 - INFO:  get_range:0.004678539000451565
09-April-23 21:42:00 - INFO:  get_multiple:0.05664553493261337
09-April-23 21:42:00 - INFO:  set_multiples:0.06379268039017916
09-April-23 21:42:00 - INFO:  set_multiples:0.056460716761648655
09-April-23 21:42:00 - INFO:  get_multiple:0.04880346078425646
09-April-23 21:42:00 - INFO:  set_to:0.01044147927314043
09-April-23 21:42:00 - INFO:  del_single:0.0007154373452067375
09-April-23 21:42:00 - INFO:  set_to:0.0005202116444706917
09-April-23 21:42:00 - INFO:  get_single:0.0005928380414843559
09-April-23 21:42:00 - INFO:  get_range:0.0046417927369475365
09-April-23 21:42:00 - INFO:  set_multiples:0.08131328783929348
09-April-23 21:42:00 - INFO:  set_multiples:0.06659562140703201
09-April-23 21:42:00 - INFO:  set_to:0.000576741062104702
09-April-23 21:42:00 - INFO:  get_range:0.005405830219388008
09-April-23 21:42:00 - INFO:  get_range:0.006773295812308788
09-April-23 21:42:00 - INFO:  get_range:0.011421590112149715
09-April-23 21:42:00 - INFO:  set_multiples:0.04609421920031309
09-April-23 21:42:00 - INFO:  get_range:0.007790491916239262
09-April-23 21:42:00 - INFO:  get_single:0.012895839288830757
09-April-23 21:42:00 - INFO:  set_multiples:0.04017581045627594
09-April-23 21:42:00 - INFO:  del_single:0.0011121220886707306
09-April-23 21:42:00 - INFO:  get_range:0.00424629170447588
09-April-23 21:42:00 - INFO:  get_range:0.029588978737592697
09-April-23 21:42:00 - INFO:  set_to:0.028900627978146076
09-April-23 21:42:00 - INFO:  set_multiples:0.07620333693921566
09-April-23 21:42:00 - INFO:  set_multiples:0.11059399973601103
09-April-23 21:42:00 - INFO:  set_multiples:0.04893878195434809
09-April-23 21:42:00 - INFO:  get_single:0.004316697828471661
09-April-23 21:42:00 - INFO:  del_single:0.0038871075958013535
09-April-23 21:42:00 - INFO:  get_single:0.005255679599940777
09-April-23 21:42:00 - INFO:  set_to:0.001563861034810543
09-April-23 21:42:00 - INFO:  get_range:0.006509838625788689
09-April-23 21:42:00 - INFO:  del_multiple:0.00823182612657547
09-April-23 21:42:00 - INFO:  del_single:0.0014884881675243378
09-April-23 21:42:00 - INFO:  del_multiple:0.00528027955442667
09-April-23 21:42:00 - INFO:  set_to:0.00244312547147274
09-April-23 21:42:00 - INFO:  get_range:0.006844253279268742
09-April-23 21:42:00 - INFO:  del_multiple:0.005767892114818096
09-April-23 21:42:00 - INFO:  set_to:0.004021110013127327
09-April-23 21:42:00 - INFO:  del_single:0.0059617990627884865
09-April-23 21:42:00 - INFO:  get_range:0.028354949317872524
09-April-23 21:42:00 - INFO:  set_multiples:0.06647438742220402
09-April-23 21:42:00 - INFO:  get_single:0.014069628901779652
09-April-23 21:42:00 - INFO:  set_multiples:0.04940334986895323
09-April-23 21:42:00 - INFO:  del_single:0.004459274932742119
09-April-23 21:42:00 - INFO:  set_to:0.004365689121186733
09-April-23 21:42:00 - INFO:  del_single:0.015998209826648235
09-April-23 21:42:00 - INFO:  get_multiple:0.06112485844641924
09-April-23 21:42:00 - INFO:  get_multiple:0.0632707430049777
09-April-23 21:42:00 - INFO:  del_multiple:0.018181273713707924
09-April-23 21:42:00 - INFO:  get_range:0.004452266730368137
09-April-23 21:42:00 - INFO:  get_single:0.01693843211978674
09-April-23 21:42:00 - INFO:  get_multiple:0.04888463485985994
09-April-23 21:42:00 - INFO:  del_multiple:0.042460774071514606
09-April-23 21:42:01 - INFO:  set_multiples:0.07963569555431604
09-April-23 21:42:01 - INFO:  get_single:0.0005479268729686737
09-April-23 21:42:01 - INFO:  set_multiples:0.051883015781641006
09-April-23 21:42:01 - INFO:  set_to:0.0022106925025582314
09-April-23 21:42:01 - INFO:  set_to:0.007155342027544975
09-April-23 21:42:01 - INFO:  get_multiple:0.03819802310317755
09-April-23 21:42:01 - INFO:  get_range:0.015139902010560036
09-April-23 21:42:01 - INFO:  get_single:0.0008163172751665115
09-April-23 21:42:01 - INFO:  set_to:0.0007919799536466599
09-April-23 21:42:01 - INFO:  set_to:0.0005357423797249794
09-April-23 21:42:01 - INFO:  get_single:0.0018996009603142738
09-April-23 21:42:01 - INFO:  get_single:0.002526683732867241
09-April-23 21:42:01 - INFO:  del_multiple:0.0047315191477537155
09-April-23 21:42:01 - INFO:  del_multiple:0.01994765643030405
09-April-23 21:42:01 - INFO:  set_to:0.002862195484340191
09-April-23 21:42:01 - INFO:  del_multiple:0.015294545330107212
09-April-23 21:42:01 - INFO:  get_multiple:0.03637055866420269
09-April-23 21:42:01 - INFO:  del_single:0.0025596721097826958
09-April-23 21:42:01 - INFO:  del_single:0.0019807228818535805
09-April-23 21:42:01 - INFO:  del_multiple:0.004449596628546715
09-April-23 21:42:01 - INFO:  get_single:0.0016393894329667091
09-April-23 21:42:01 - INFO:  del_multiple:0.004775433801114559
09-April-23 21:42:01 - INFO:  set_to:0.001229926012456417
09-April-23 21:42:01 - INFO:  set_to:0.0017246417701244354
09-April-23 21:42:01 - INFO:  get_multiple:0.05202212557196617
09-April-23 21:42:01 - INFO:  set_multiples:0.10114103835076094
09-April-23 21:42:01 - INFO:  set_to:0.0006425715982913971
09-April-23 21:42:01 - INFO:  del_single:0.013901815749704838
09-April-23 21:42:01 - INFO:  set_multiples:0.08857500925660133
09-April-23 21:42:01 - INFO:  set_to:0.002782832831144333
09-April-23 21:42:01 - INFO:  get_single:0.0020232321694493294
09-April-23 21:42:01 - INFO:  del_multiple:0.004785003140568733
09-April-23 21:42:01 - INFO:  get_range:0.006240365095436573
09-April-23 21:42:01 - INFO:  get_range:0.006026607938110828
09-April-23 21:42:01 - INFO:  del_multiple:0.02958228997886181
09-April-23 21:42:01 - INFO:  set_multiples:0.062429942190647125
09-April-23 21:42:01 - INFO:  get_single:0.0016307691112160683
09-April-23 21:42:01 - INFO:  get_multiple:0.0367073155939579
09-April-23 21:42:01 - INFO:  del_single:0.011180879548192024
09-April-23 21:42:01 - INFO:  get_range:0.004428695887327194
09-April-23 21:42:01 - INFO:  get_single:0.018229237757623196
09-April-23 21:42:01 - INFO:  set_multiples:0.09545985702425241
09-April-23 21:42:01 - INFO:  get_multiple:0.08354637213051319
09-April-23 21:42:01 - INFO:  set_multiples:0.07294301502406597
09-April-23 21:42:01 - INFO:  set_to:0.011021613143384457
09-April-23 21:42:01 - INFO:  del_multiple:0.015348543412983418
