08-April-23 16:56:36 - INFO:  ---------------------------------------------------------------------------------------------------
08-April-23 16:56:58 - INFO:  set_multiples:0.02863315772265196
08-April-23 16:56:58 - INFO:  get_all:0.00056453887373209
08-April-23 16:56:58 - INFO:  set_to:0.0005693193525075912
08-April-23 16:56:58 - INFO:  set_to:0.0005195178091526031
08-April-23 16:56:58 - INFO:  del_keys:0.003114021383225918
08-April-23 16:56:58 - INFO:  set_to:0.000562688335776329
08-April-23 16:56:58 - INFO:  get_range:0.0034310724586248398
08-April-23 16:56:58 - INFO:  set_to:0.0004820162430405617
08-April-23 16:56:58 - INFO:  set_to:0.0004878649488091469
08-April-23 16:56:58 - INFO:  get_range:0.003938289359211922
08-April-23 16:56:58 - INFO:  set_multiples:0.02994229830801487
08-April-23 16:56:58 - INFO:  del_keys:0.0005224691703915596
08-April-23 16:56:58 - INFO:  del_keys:0.0036303894594311714
08-April-23 16:56:58 - INFO:  set_multiples:0.03281778376549482
08-April-23 16:56:58 - INFO:  del_keys:0.0007087280973792076
08-April-23 16:56:58 - INFO:  get_all:0.0006179716438055038
08-April-23 16:56:58 - INFO:  get_range:0.004289512522518635
08-April-23 16:56:58 - INFO:  del_keys:0.003971806727349758
08-April-23 16:56:58 - INFO:  get_range:0.00437090452760458
08-April-23 16:56:58 - INFO:  set_multiples:0.0389733612537384
08-April-23 16:56:58 - INFO:  get_all:0.0006141075864434242
08-April-23 16:56:58 - INFO:  del_keys:0.0041139135137200356
08-April-23 16:56:58 - INFO:  get_range:0.004496465437114239
08-April-23 16:56:58 - INFO:  del_keys:0.0006315428763628006
08-April-23 16:56:59 - INFO:  set_multiples:0.04088111873716116
08-April-23 16:56:59 - INFO:  get_all:0.03209384344518185
08-April-23 16:56:59 - INFO:  del_keys:0.003727501258254051
08-April-23 16:56:59 - INFO:  get_range:0.004051240161061287
08-April-23 16:56:59 - INFO:  get_range:0.004000953398644924
08-April-23 16:56:59 - INFO:  set_to:0.0005156164988875389
08-April-23 16:56:59 - INFO:  get_all:0.02986931335180998
08-April-23 16:56:59 - INFO:  del_keys:0.0006243716925382614
08-April-23 16:56:59 - INFO:  set_multiples:0.04084597621113062
08-April-23 16:56:59 - INFO:  get_all:0.0006378302350640297
08-April-23 16:56:59 - INFO:  del_keys:0.0006988523527979851
08-April-23 16:56:59 - INFO:  get_range:0.0047583505511283875
08-April-23 16:56:59 - INFO:  del_keys:0.0006450824439525604
08-April-23 16:56:59 - INFO:  set_multiples:0.03892618417739868
08-April-23 16:56:59 - INFO:  del_keys:0.0005961097776889801
08-April-23 16:56:59 - INFO:  set_to:0.000554095022380352
08-April-23 16:56:59 - INFO:  set_to:0.0005541704595088959
08-April-23 16:56:59 - INFO:  get_all:0.0006386982277035713
08-April-23 16:56:59 - INFO:  set_to:0.0005694059655070305
08-April-23 16:56:59 - INFO:  set_multiples:0.040344104170799255
08-April-23 16:56:59 - INFO:  get_range:0.004467344842851162
08-April-23 16:56:59 - INFO:  del_keys:0.003945968113839626
08-April-23 16:56:59 - INFO:  del_keys:0.003996444866061211
08-April-23 16:56:59 - INFO:  get_all:0.00061812624335289
08-April-23 16:56:59 - INFO:  set_multiples:0.03595688287168741
08-April-23 16:56:59 - INFO:  get_range:0.003797006793320179
08-April-23 16:56:59 - INFO:  del_keys:0.0006178226321935654
08-April-23 16:56:59 - INFO:  get_all:0.0006089396774768829
08-April-23 16:56:59 - INFO:  set_to:0.0005496786907315254
08-April-23 16:56:59 - INFO:  get_range:0.004543914459645748
08-April-23 16:56:59 - INFO:  get_all:0.0006533842533826828
08-April-23 16:56:59 - INFO:  get_all:0.0006540948525071144
08-April-23 16:56:59 - INFO:  del_keys:0.0006333766505122185
08-April-23 16:56:59 - INFO:  del_keys:0.004157169722020626
08-April-23 16:56:59 - INFO:  get_range:0.004481379874050617
08-April-23 16:56:59 - INFO:  del_keys:0.00415666401386261
08-April-23 16:56:59 - INFO:  del_keys:0.004164615646004677
08-April-23 16:56:59 - INFO:  set_to:0.0005572959780693054
08-April-23 16:56:59 - INFO:  del_keys:0.004119579680263996
08-April-23 16:56:59 - INFO:  del_keys:0.004136607050895691
08-April-23 16:56:59 - INFO:  del_keys:0.004119321703910828
08-April-23 16:56:59 - INFO:  del_keys:0.004132927395403385
08-April-23 16:56:59 - INFO:  del_keys:0.0006365245208144188
08-April-23 16:56:59 - INFO:  del_keys:0.0041527943685650826
08-April-23 16:56:59 - INFO:  get_range:0.004317210055887699
08-April-23 16:56:59 - INFO:  del_keys:0.0006475476548075676
08-April-23 16:56:59 - INFO:  get_all:0.0007553938776254654
08-April-23 16:56:59 - INFO:  set_to:0.0005478635430335999
08-April-23 16:56:59 - INFO:  get_range:0.004336023703217506
08-April-23 16:56:59 - INFO:  del_keys:0.0006490200757980347
08-April-23 16:56:59 - INFO:  get_all:0.031162239611148834
08-April-23 16:56:59 - INFO:  del_keys:0.004083259962499142
08-April-23 16:56:59 - INFO:  del_keys:0.0006254306063055992
08-April-23 16:56:59 - INFO:  set_multiples:0.03903414309024811
08-April-23 16:56:59 - INFO:  get_all:0.02920149825513363
08-April-23 16:56:59 - INFO:  get_all:0.026649058796465397
08-April-23 16:56:59 - INFO:  set_to:0.0005657272413372993
08-April-23 16:56:59 - INFO:  get_all:0.000603850930929184
08-April-23 16:56:59 - INFO:  del_keys:0.003691759891808033
08-April-23 16:56:59 - INFO:  set_multiples:0.03494981490075588
08-April-23 16:56:59 - INFO:  get_all:0.0006348425522446632
08-April-23 16:56:59 - INFO:  set_multiples:0.03401840664446354
08-April-23 16:56:59 - INFO:  del_keys:0.0036017904058098793
08-April-23 16:56:59 - INFO:  get_range:0.0037500672042369843
08-April-23 16:56:59 - INFO:  del_keys:0.000624622218310833
08-April-23 16:56:59 - INFO:  get_all:0.03135537076741457
08-April-23 16:56:59 - INFO:  del_keys:0.003667311742901802
08-April-23 16:57:00 - INFO:  get_all:0.031911431811749935
08-April-23 16:57:00 - INFO:  del_keys:0.0006117932498455048
08-April-23 16:57:00 - INFO:  set_multiples:0.03865068592131138
08-April-23 16:57:00 - INFO:  get_range:0.004227424971759319
08-April-23 16:57:00 - INFO:  set_multiples:0.0360462311655283
08-April-23 16:57:00 - INFO:  del_keys:0.003688845783472061
08-April-23 16:57:00 - INFO:  get_range:0.004304749891161919
08-April-23 16:57:00 - INFO:  get_range:0.004205964505672455
08-April-23 16:57:00 - INFO:  get_all:0.0006179185584187508
08-April-23 16:57:00 - INFO:  get_all:0.028378774411976337
08-April-23 16:57:00 - INFO:  set_to:0.0006094537675380707
08-April-23 16:57:00 - INFO:  del_keys:0.005642550997436047
08-April-23 16:57:00 - INFO:  get_all:0.0007371911779046059
08-April-23 16:57:00 - INFO:  del_keys:0.0040816813707351685
08-April-23 16:57:00 - INFO:  get_range:0.0044886767864227295
08-April-23 16:57:00 - INFO:  del_keys:0.004174620844423771
08-April-23 16:57:00 - INFO:  get_range:0.004432719200849533
08-April-23 16:57:00 - INFO:  set_multiples:0.03903262224048376
08-April-23 16:57:00 - INFO:  get_all:0.0005596252158284187
08-April-23 16:57:00 - INFO:  set_multiples:0.0392907103523612
08-April-23 16:57:00 - INFO:  get_all:0.027334382757544518
08-April-23 16:57:00 - INFO:  set_to:0.0005154414102435112
08-April-23 16:57:00 - INFO:  del_keys:0.0006404528394341469
