08-April-23 17:18:50 - INFO:  ---------------------------------------------------------------------------------------------------
08-April-23 17:19:23 - INFO:  set_multiples:0.0313608106225729
08-April-23 17:19:23 - INFO:  set_to:0.0005586845800280571
08-April-23 17:19:23 - INFO:  get_all:0.0006784778088331223
08-April-23 17:19:23 - INFO:  get_range:0.004133016802370548
08-April-23 17:19:23 - INFO:  del_keys:0.003943451680243015
08-April-23 17:19:23 - INFO:  set_multiples:0.02901349775493145
08-April-23 17:19:23 - INFO:  del_keys:0.0039482517167925835
08-April-23 17:19:23 - INFO:  get_all:0.02634053025394678
08-April-23 17:19:23 - INFO:  get_all:0.02636932022869587
08-April-23 17:19:23 - INFO:  get_range:0.005286147817969322
08-April-23 17:19:23 - INFO:  del_keys:0.004906907677650452
08-April-23 17:19:23 - INFO:  get_range:0.005514740012586117
08-April-23 17:19:23 - INFO:  set_to:0.0006264997646212578
08-April-23 17:19:23 - INFO:  get_range:0.005533737130463123
08-April-23 17:19:23 - INFO:  get_all:0.0007191868498921394
08-April-23 17:19:23 - INFO:  get_range:0.005471073091030121
08-April-23 17:19:23 - INFO:  get_all:0.033825055696070194
08-April-23 17:19:23 - INFO:  get_range:0.005438867025077343
08-April-23 17:19:23 - INFO:  del_keys:0.005137975327670574
08-April-23 17:19:23 - INFO:  get_all:0.034408039413392544
08-April-23 17:19:23 - INFO:  set_to:0.0006162496283650398
08-April-23 17:19:23 - INFO:  get_all:0.03410029597580433
08-April-23 17:19:23 - INFO:  set_to:0.0005711568519473076
08-April-23 17:19:23 - INFO:  del_keys:0.0051258401945233345
08-April-23 17:19:23 - INFO:  get_all:0.0006727296859025955
08-April-23 17:19:23 - INFO:  del_keys:0.0007016947492957115
08-April-23 17:19:23 - INFO:  del_keys:0.0006956597790122032
08-April-23 17:19:23 - INFO:  get_all:0.03401298075914383
08-April-23 17:19:23 - INFO:  set_multiples:0.0436467295512557
08-April-23 17:19:23 - INFO:  set_to:0.0006117885932326317
08-April-23 17:19:23 - INFO:  get_range:0.005606179125607014
08-April-23 17:19:23 - INFO:  get_all:0.0007299585267901421
08-April-23 17:19:23 - INFO:  get_all:0.0007210699841380119
08-April-23 17:19:23 - INFO:  set_multiples:0.04374985210597515
08-April-23 17:19:23 - INFO:  set_multiples:0.043572734110057354
08-April-23 17:19:23 - INFO:  del_keys:0.004838182590901852
08-April-23 17:19:23 - INFO:  get_all:0.03479706682264805
08-April-23 17:19:23 - INFO:  del_keys:0.005013969726860523
08-April-23 17:19:23 - INFO:  get_all:0.03479161486029625
08-April-23 17:19:23 - INFO:  get_range:0.005343007855117321
08-April-23 17:19:23 - INFO:  del_keys:0.005199223756790161
08-April-23 17:19:23 - INFO:  get_all:0.0008094646036624908
08-April-23 17:19:23 - INFO:  get_all:0.0007142415270209312
08-April-23 17:19:23 - INFO:  set_to:0.0005951933562755585
08-April-23 17:19:23 - INFO:  get_all:0.0007858406752347946
08-April-23 17:19:23 - INFO:  set_to:0.0005767364054918289
08-April-23 17:19:23 - INFO:  del_keys:0.000681552104651928
08-April-23 17:19:23 - INFO:  set_multiples:0.04396128375083208
08-April-23 17:19:23 - INFO:  get_range:0.005603930912911892
08-April-23 17:19:23 - INFO:  get_all:0.0007787607610225677
08-April-23 17:19:23 - INFO:  get_range:0.005597688257694244
08-April-23 17:19:23 - INFO:  del_keys:0.0005203476175665855
08-April-23 17:19:24 - INFO:  del_keys:0.005340767093002796
08-April-23 17:19:24 - INFO:  set_multiples:0.026139870285987854
08-April-23 17:19:24 - INFO:  get_range:0.019332192838191986
08-April-23 17:19:24 - INFO:  del_keys:0.003653954714536667
08-April-23 17:19:24 - INFO:  get_all:0.005373178981244564
08-April-23 17:19:24 - INFO:  set_multiples:0.06932355090975761
08-April-23 17:19:24 - INFO:  get_all:0.0465859230607748
08-April-23 17:19:24 - INFO:  del_keys:0.0051442161202430725
08-April-23 17:19:24 - INFO:  set_to:0.0006804931908845901
08-April-23 17:19:24 - INFO:  del_keys:0.000862794928252697
08-April-23 17:19:24 - INFO:  get_range:0.005529745481908321
08-April-23 17:19:24 - INFO:  del_keys:0.007215849123895168
08-April-23 17:19:24 - INFO:  get_all:0.00787961483001709
08-April-23 17:19:24 - INFO:  set_multiples:0.045060151256620884
08-April-23 17:19:24 - INFO:  set_to:0.000604504719376564
08-April-23 17:19:24 - INFO:  get_all:0.049430327489972115
08-April-23 17:19:24 - INFO:  get_all:0.058282895013689995
08-April-23 17:19:24 - INFO:  set_to:0.0006225965917110443
08-April-23 17:19:24 - INFO:  set_to:0.0007155099883675575
08-April-23 17:19:24 - INFO:  del_keys:0.0008317697793245316
08-April-23 17:19:24 - INFO:  get_all:0.0016920845955610275
08-April-23 17:19:24 - INFO:  get_range:0.005791708827018738
08-April-23 17:19:24 - INFO:  set_to:0.0005469266325235367
08-April-23 17:19:24 - INFO:  get_all:0.06248490326106548
08-April-23 17:19:24 - INFO:  get_all:0.051706294529139996
08-April-23 17:19:24 - INFO:  del_keys:0.0006820028647780418
08-April-23 17:19:24 - INFO:  set_to:0.0008284552022814751
08-April-23 17:19:24 - INFO:  del_keys:0.0007668742910027504
08-April-23 17:19:24 - INFO:  set_to:0.0006684334948658943
08-April-23 17:19:24 - INFO:  del_keys:0.0008327607065439224
08-April-23 17:19:24 - INFO:  del_keys:0.005258120596408844
08-April-23 17:19:24 - INFO:  get_range:0.009313748218119144
08-April-23 17:19:24 - INFO:  get_all:0.03542366437613964
08-April-23 17:19:24 - INFO:  get_range:0.029722963459789753
08-April-23 17:19:24 - INFO:  get_range:0.005600094795227051
08-April-23 17:19:24 - INFO:  get_all:0.03464422281831503
08-April-23 17:19:24 - INFO:  get_range:0.030026329681277275
08-April-23 17:19:24 - INFO:  set_multiples:0.08413927163928747
08-April-23 17:19:24 - INFO:  set_multiples:0.06641457043588161
08-April-23 17:19:24 - INFO:  get_all:0.001215226948261261
08-April-23 17:19:24 - INFO:  set_multiples:0.06221790798008442
