09-April-23 21:37:14 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:37:31 - INFO:  set_to:0.002569928765296936
09-April-23 21:37:31 - INFO:  del_multiple:0.003010386601090431
09-April-23 21:37:31 - INFO:  get_single:0.0003891699016094208
09-April-23 21:37:31 - INFO:  set_to:0.00042181648313999176
09-April-23 21:37:31 - INFO:  get_single:0.00033187028020620346
09-April-23 21:37:31 - INFO:  get_multiple:0.019964031875133514
09-April-23 21:37:31 - INFO:  get_range:0.002810591831803322
09-April-23 21:37:31 - INFO:  get_multiple:0.016667204909026623
09-April-23 21:37:31 - INFO:  get_single:0.00035084597766399384
09-April-23 21:37:31 - INFO:  set_multiples:0.02733475621789694
09-April-23 21:37:31 - INFO:  set_to:0.0004060612991452217
09-April-23 21:37:31 - INFO:  del_single:0.0004433486610651016
09-April-23 21:37:31 - INFO:  get_range:0.0033906279131770134
09-April-23 21:37:31 - INFO:  set_to:0.00037613697350025177
09-April-23 21:37:31 - INFO:  get_single:0.0004152124747633934
09-April-23 21:37:31 - INFO:  get_single:0.00038680341094732285
09-April-23 21:37:31 - INFO:  get_single:0.00045836810022592545
09-April-23 21:37:31 - INFO:  del_single:0.00042222999036312103
09-April-23 21:37:31 - INFO:  get_range:0.003706059418618679
09-April-23 21:37:31 - INFO:  set_multiples:0.03234280273318291
09-April-23 21:37:31 - INFO:  get_multiple:0.023833345621824265
09-April-23 21:37:31 - INFO:  del_multiple:0.0032377829775214195
09-April-23 21:37:31 - INFO:  get_multiple:0.023995662108063698
09-April-23 21:37:31 - INFO:  get_range:0.0033015524968504906
09-April-23 21:37:31 - INFO:  del_multiple:0.003389129415154457
09-April-23 21:37:31 - INFO:  del_multiple:0.0034612733870744705
09-April-23 21:37:31 - INFO:  del_multiple:0.0032442156225442886
09-April-23 21:37:31 - INFO:  set_to:0.00043823476880788803
09-April-23 21:37:31 - INFO:  get_single:0.0004928736016154289
09-April-23 21:37:32 - INFO:  set_multiples:0.036144524812698364
09-April-23 21:37:32 - INFO:  del_multiple:0.0034401854500174522
09-April-23 21:37:32 - INFO:  get_multiple:0.024965325370430946
09-April-23 21:37:32 - INFO:  del_single:0.00035196635872125626
09-April-23 21:37:32 - INFO:  set_to:0.00041071604937314987
09-April-23 21:37:32 - INFO:  get_multiple:0.027302761562168598
09-April-23 21:37:32 - INFO:  del_multiple:0.0034734047949314117
09-April-23 21:37:32 - INFO:  set_to:0.0005002738907933235
09-April-23 21:37:32 - INFO:  del_multiple:0.003920793533325195
09-April-23 21:37:32 - INFO:  del_multiple:0.004026573151350021
09-April-23 21:37:32 - INFO:  set_to:0.0005263946950435638
09-April-23 21:37:32 - INFO:  set_multiples:0.0372464694082737
09-April-23 21:37:32 - INFO:  set_multiples:0.03373353835195303
09-April-23 21:37:32 - INFO:  get_multiple:0.024514232762157917
09-April-23 21:37:32 - INFO:  set_multiples:0.029760535806417465
09-April-23 21:37:32 - INFO:  get_single:0.0004778718575835228
09-April-23 21:37:32 - INFO:  del_single:0.0004761647433042526
09-April-23 21:37:32 - INFO:  del_multiple:0.0033506136387586594
09-April-23 21:37:32 - INFO:  del_single:0.0003943098708987236
09-April-23 21:37:32 - INFO:  del_single:0.0004462841898202896
09-April-23 21:37:32 - INFO:  get_single:0.00042450614273548126
09-April-23 21:37:32 - INFO:  get_single:0.0005088234320282936
09-April-23 21:37:32 - INFO:  get_range:0.004299649968743324
09-April-23 21:37:32 - INFO:  del_single:0.0005005085840821266
09-April-23 21:37:32 - INFO:  del_multiple:0.003964540548622608
09-April-23 21:37:32 - INFO:  set_to:0.00041809771209955215
09-April-23 21:37:32 - INFO:  get_range:0.0042562782764434814
09-April-23 21:37:32 - INFO:  set_multiples:0.03858385607600212
09-April-23 21:37:32 - INFO:  set_multiples:0.03676354978233576
09-April-23 21:37:32 - INFO:  set_multiples:0.03240653406828642
09-April-23 21:37:32 - INFO:  get_range:0.003691980615258217
09-April-23 21:37:32 - INFO:  get_multiple:0.023488678969442844
09-April-23 21:37:32 - INFO:  del_multiple:0.003177078440785408
09-April-23 21:37:32 - INFO:  get_range:0.00349224079400301
09-April-23 21:37:32 - INFO:  set_multiples:0.030766894109547138
09-April-23 21:37:32 - INFO:  get_single:0.0004128711298108101
09-April-23 21:37:32 - INFO:  del_multiple:0.0033724596723914146
09-April-23 21:37:32 - INFO:  del_single:0.00040726829320192337
09-April-23 21:37:32 - INFO:  get_single:0.0005532139912247658
09-April-23 21:37:32 - INFO:  del_multiple:0.0040230341255664825
09-April-23 21:37:32 - INFO:  del_single:0.0004268297925591469
09-April-23 21:37:32 - INFO:  get_range:0.004359089769423008
09-April-23 21:37:32 - INFO:  get_multiple:0.030697203241288662
09-April-23 21:37:32 - INFO:  set_multiples:0.03597729280591011
09-April-23 21:37:32 - INFO:  set_to:0.00047588348388671875
09-April-23 21:37:32 - INFO:  set_multiples:0.03357670642435551
09-April-23 21:37:32 - INFO:  set_to:0.00032546836882829666
09-April-23 21:37:32 - INFO:  get_single:0.00039645470678806305
09-April-23 21:37:32 - INFO:  del_single:0.0004669874906539917
09-April-23 21:37:32 - INFO:  del_multiple:0.0035008322447538376
09-April-23 21:37:32 - INFO:  get_range:0.003877032548189163
09-April-23 21:37:32 - INFO:  get_multiple:0.027264393866062164
09-April-23 21:37:32 - INFO:  del_single:0.00034233275800943375
09-April-23 21:37:32 - INFO:  get_multiple:0.02684812992811203
09-April-23 21:37:32 - INFO:  get_range:0.003585679456591606
09-April-23 21:37:32 - INFO:  get_range:0.0035521527752280235
09-April-23 21:37:32 - INFO:  get_single:0.00047376472502946854
09-April-23 21:37:32 - INFO:  del_single:0.0003668954595923424
09-April-23 21:37:32 - INFO:  get_single:0.0004433700814843178
09-April-23 21:37:32 - INFO:  set_multiples:0.037624756805598736
09-April-23 21:37:33 - INFO:  set_multiples:0.03559051360934973
09-April-23 21:37:33 - INFO:  get_multiple:0.02600042149424553
09-April-23 21:37:33 - INFO:  get_multiple:0.03824878949671984
09-April-23 21:37:33 - INFO:  del_multiple:0.0035626860335469246
09-April-23 21:37:33 - INFO:  del_multiple:0.003236565738916397
09-April-23 21:37:33 - INFO:  set_to:0.00040041469037532806
09-April-23 21:37:33 - INFO:  get_multiple:0.029802311211824417
09-April-23 21:37:33 - INFO:  set_multiples:0.03792079724371433
09-April-23 21:37:33 - INFO:  get_single:0.00041347742080688477
09-April-23 21:37:33 - INFO:  get_multiple:0.028115924447774887
09-April-23 21:37:33 - INFO:  get_range:0.003693251870572567
