09-April-23 21:39:04 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:39:29 - INFO:  get_range:0.006359115242958069
09-April-23 21:39:29 - INFO:  get_range:0.002826455980539322
09-April-23 21:39:29 - INFO:  get_multiple:0.017193623818457127
09-April-23 21:39:29 - INFO:  set_multiples:0.024310383945703506
09-April-23 21:39:29 - INFO:  set_multiples:0.024940387345850468
09-April-23 21:39:30 - INFO:  del_single:0.0005419868975877762
09-April-23 21:39:30 - INFO:  set_multiples:0.028790134005248547
09-April-23 21:39:30 - INFO:  del_single:0.0005665021017193794
09-April-23 21:39:30 - INFO:  set_multiples:0.03255593962967396
09-April-23 21:39:30 - INFO:  set_multiples:0.03349708393216133
09-April-23 21:39:30 - INFO:  get_single:0.0006037335842847824
09-April-23 21:39:30 - INFO:  set_to:0.00061076320707798
09-April-23 21:39:30 - INFO:  get_single:0.0006830114871263504
09-April-23 21:39:30 - INFO:  get_range:0.004212552681565285
09-April-23 21:39:30 - INFO:  get_single:0.0006191562861204147
09-April-23 21:39:30 - INFO:  del_multiple:0.003965233452618122
09-April-23 21:39:30 - INFO:  set_to:0.000601431354880333
09-April-23 21:39:30 - INFO:  get_multiple:0.03074607625603676
09-April-23 21:39:30 - INFO:  get_multiple:0.030267221853137016
09-April-23 21:39:30 - INFO:  get_multiple:0.026565616950392723
09-April-23 21:39:30 - INFO:  del_multiple:0.0035364562645554543
09-April-23 21:39:30 - INFO:  get_range:0.003614543005824089
09-April-23 21:39:30 - INFO:  set_multiples:0.032989298924803734
09-April-23 21:39:30 - INFO:  get_range:0.004086173139512539
09-April-23 21:39:30 - INFO:  del_multiple:0.0036914143711328506
09-April-23 21:39:30 - INFO:  del_multiple:0.003852004185318947
09-April-23 21:39:30 - INFO:  get_range:0.0040102992206811905
09-April-23 21:39:30 - INFO:  get_multiple:0.027898412197828293
09-April-23 21:39:30 - INFO:  del_single:0.0006408318877220154
09-April-23 21:39:30 - INFO:  set_multiples:0.03461260814219713
09-April-23 21:39:30 - INFO:  del_single:0.000493430532515049
09-April-23 21:39:30 - INFO:  set_to:0.000599169172346592
09-April-23 21:39:30 - INFO:  del_multiple:0.003924259915947914
09-April-23 21:39:30 - INFO:  get_range:0.0041557662189006805
09-April-23 21:39:30 - INFO:  get_range:0.0041635408997535706
09-April-23 21:39:30 - INFO:  del_multiple:0.0038920817896723747
09-April-23 21:39:30 - INFO:  del_single:0.0005668113008141518
09-April-23 21:39:30 - INFO:  get_single:0.0005846153944730759
09-April-23 21:39:30 - INFO:  get_single:0.0005521476268768311
09-April-23 21:39:30 - INFO:  get_multiple:0.03058054018765688
09-April-23 21:39:30 - INFO:  get_single:0.0005390513688325882
09-April-23 21:39:30 - INFO:  del_multiple:0.004106665030121803
09-April-23 21:39:30 - INFO:  set_multiples:0.03932696767151356
09-April-23 21:39:30 - INFO:  del_multiple:0.0039506349712610245
09-April-23 21:39:30 - INFO:  get_single:0.0005978010594844818
09-April-23 21:39:30 - INFO:  get_single:0.0005415910854935646
09-April-23 21:39:30 - INFO:  set_to:0.0004927981644868851
09-April-23 21:39:30 - INFO:  del_multiple:0.004183720797300339
09-April-23 21:39:30 - INFO:  del_single:0.0006396835669875145
09-April-23 21:39:30 - INFO:  get_multiple:0.031537922099232674
09-April-23 21:39:30 - INFO:  get_multiple:0.03103441372513771
09-April-23 21:39:30 - INFO:  del_single:0.0005515953525900841
09-April-23 21:39:30 - INFO:  get_range:0.004367418587207794
09-April-23 21:39:30 - INFO:  set_to:0.0005720797926187515
09-April-23 21:39:30 - INFO:  get_single:0.0005666185170412064
09-April-23 21:39:30 - INFO:  del_multiple:0.00413083378225565
09-April-23 21:39:30 - INFO:  del_multiple:0.004135557450354099
09-April-23 21:39:30 - INFO:  del_multiple:0.004043795168399811
09-April-23 21:39:30 - INFO:  set_to:0.0006526010110974312
09-April-23 21:39:30 - INFO:  set_multiples:0.048873976804316044
09-April-23 21:39:30 - INFO:  set_multiples:0.06379065942019224
09-April-23 21:39:30 - INFO:  set_to:0.01055857352912426
09-April-23 21:39:30 - INFO:  set_multiples:0.03417106997221708
09-April-23 21:39:31 - INFO:  get_multiple:0.03524400945752859
09-April-23 21:39:31 - INFO:  get_multiple:0.04743518587201834
