06-April-23 16:18:44 - INFO:  ---------------------------------------------------------------------------------------------------
06-April-23 16:19:07 - INFO:  get_range:0.006581500172615051
06-April-23 16:19:07 - INFO:  set_multiples:0.0030218008905649185
06-April-23 16:19:07 - INFO:  get_range:0.023626956157386303
06-April-23 16:19:07 - INFO:  set_multiples:0.002632834017276764
06-April-23 16:19:07 - INFO:  get_all:0.0023964745923876762
06-April-23 16:19:07 - INFO:  set_multiples:0.002962615340948105
06-April-23 16:19:07 - INFO:  get_all:0.0028867796063423157
06-April-23 16:19:07 - INFO:  set_multiples:0.0027907853946089745
06-April-23 16:19:07 - INFO:  get_range:0.0057190777733922005
06-April-23 16:19:07 - INFO:  set_to:0.00061018206179142
06-April-23 16:19:07 - INFO:  set_to:0.0005657663568854332
06-April-23 16:19:07 - INFO:  set_to:0.0005795471370220184
06-April-23 16:19:07 - INFO:  del_keys:0.0008041076362133026
06-April-23 16:19:07 - INFO:  get_all:0.0006641969084739685
06-April-23 16:19:07 - INFO:  get_all:0.0007178140804171562
06-April-23 16:19:07 - INFO:  get_all:0.003216993063688278
06-April-23 16:19:07 - INFO:  get_all:0.0029071690514683723
06-April-23 16:19:07 - INFO:  set_multiples:0.003108344040811062
06-April-23 16:19:07 - INFO:  get_all:0.0006932411342859268
06-April-23 16:19:07 - INFO:  get_all:0.0007165418937802315
06-April-23 16:19:07 - INFO:  set_multiples:0.0030729472637176514
06-April-23 16:19:07 - INFO:  get_all:0.002983138896524906
06-April-23 16:19:07 - INFO:  get_all:0.0007111653685569763
06-April-23 16:19:07 - INFO:  get_range:0.0007244870066642761
06-April-23 16:19:07 - INFO:  del_keys:0.0007421514019370079
06-April-23 16:19:07 - INFO:  set_multiples:0.0030968254432082176
06-April-23 16:19:07 - INFO:  del_keys:0.0007109735161066055
06-April-23 16:19:07 - INFO:  del_keys:0.0007046423852443695
06-April-23 16:19:07 - INFO:  del_keys:0.0007965974509716034
06-April-23 16:19:07 - INFO:  del_keys:0.0007122419774532318
06-April-23 16:19:07 - INFO:  get_range:0.03653233963996172
06-April-23 16:19:07 - INFO:  set_to:0.0006053876131772995
06-April-23 16:19:07 - INFO:  get_range:0.03568669315427542
06-April-23 16:19:07 - INFO:  del_keys:0.0005954327061772346
06-April-23 16:19:07 - INFO:  get_range:0.006400575861334801
06-April-23 16:19:07 - INFO:  set_to:0.0006004534661769867
06-April-23 16:19:07 - INFO:  get_range:0.03513840399682522
06-April-23 16:19:07 - INFO:  get_range:0.0060178134590387344
06-April-23 16:19:07 - INFO:  del_keys:0.0007148860022425652
06-April-23 16:19:07 - INFO:  set_multiples:0.003124113194644451
06-April-23 16:19:07 - INFO:  del_keys:0.0007121246308088303
06-April-23 16:19:07 - INFO:  del_keys:0.0007056314498186111
06-April-23 16:19:07 - INFO:  get_all:0.002972913905978203
06-April-23 16:19:07 - INFO:  del_keys:0.0007165111601352692
06-April-23 16:19:07 - INFO:  del_keys:0.000834922306239605
06-April-23 16:19:07 - INFO:  get_range:0.0008122958242893219
06-April-23 16:19:07 - INFO:  del_keys:0.0007152454927563667
06-April-23 16:19:07 - INFO:  get_all:0.00072501040995121
06-April-23 16:19:07 - INFO:  get_range:0.0030244793742895126
06-April-23 16:19:07 - INFO:  get_all:0.0029091965407133102
06-April-23 16:19:07 - INFO:  set_to:0.0006052237004041672
06-April-23 16:19:07 - INFO:  get_range:0.03694845177233219
06-April-23 16:19:07 - INFO:  get_range:0.006450293585658073
