08-April-23 17:13:36 - INFO:  ---------------------------------------------------------------------------------------------------
08-April-23 17:14:07 - INFO:  get_range:0.007846085354685783
08-April-23 17:14:07 - INFO:  get_all:0.019811732694506645
08-April-23 17:14:07 - INFO:  set_to:0.0005471687763929367
08-April-23 17:14:07 - INFO:  del_keys:0.000514213927090168
08-April-23 17:14:07 - INFO:  get_range:0.004145370796322823
08-April-23 17:14:07 - INFO:  set_multiples:0.030569734051823616
08-April-23 17:14:07 - INFO:  del_keys:0.0005395598709583282
08-April-23 17:14:08 - INFO:  set_multiples:0.03031784947961569
08-April-23 17:14:08 - INFO:  set_to:0.0005795415490865707
08-April-23 17:14:08 - INFO:  get_all:0.026355466805398464
08-April-23 17:14:08 - INFO:  del_keys:0.0006247693672776222
08-April-23 17:14:08 - INFO:  get_all:0.02723344974219799
08-April-23 17:14:08 - INFO:  get_all:0.02943530771881342
08-April-23 17:14:08 - INFO:  set_to:0.0004947846755385399
08-April-23 17:14:08 - INFO:  get_all:0.02979747299104929
08-April-23 17:14:08 - INFO:  set_to:0.0006531113758683205
08-April-23 17:14:08 - INFO:  del_keys:0.0007696468383073807
08-April-23 17:14:08 - INFO:  get_range:0.0055196331813931465
08-April-23 17:14:08 - INFO:  get_all:0.033490593545138836
08-April-23 17:14:08 - INFO:  del_keys:0.0006763758137822151
08-April-23 17:14:08 - INFO:  set_to:0.000534924678504467
08-April-23 17:14:08 - INFO:  get_range:0.005537701770663261
08-April-23 17:14:08 - INFO:  set_multiples:0.043667539954185486
08-April-23 17:14:08 - INFO:  get_all:0.033413453958928585
08-April-23 17:14:08 - INFO:  set_to:0.0005701882764697075
08-April-23 17:14:08 - INFO:  del_keys:0.0006845686584711075
08-April-23 17:14:08 - INFO:  del_keys:0.0006443960592150688
08-April-23 17:14:08 - INFO:  get_range:0.005647767335176468
08-April-23 17:14:08 - INFO:  set_to:0.0005315886810421944
08-April-23 17:14:08 - INFO:  get_all:0.03416395653039217
08-April-23 17:14:08 - INFO:  del_keys:0.005147713236510754
08-April-23 17:14:08 - INFO:  get_all:0.034393117763102055
08-April-23 17:14:08 - INFO:  del_keys:0.0006816433742642403
08-April-23 17:14:08 - INFO:  set_multiples:0.04192885383963585
08-April-23 17:14:08 - INFO:  set_multiples:0.03803291264921427
08-April-23 17:14:08 - INFO:  del_keys:0.004846240393817425
08-April-23 17:14:08 - INFO:  get_range:0.0054189302027225494
08-April-23 17:14:08 - INFO:  get_all:0.0007080668583512306
08-April-23 17:14:08 - INFO:  get_range:0.0054682837799191475
08-April-23 17:14:08 - INFO:  get_all:0.03240068443119526
08-April-23 17:14:08 - INFO:  del_keys:0.0006610238924622536
08-April-23 17:14:08 - INFO:  get_range:0.005480761639773846
08-April-23 17:14:08 - INFO:  get_all:0.03377247974276543
08-April-23 17:14:08 - INFO:  del_keys:0.0006401557475328445
08-April-23 17:14:08 - INFO:  del_keys:0.0006468063220381737
08-April-23 17:14:08 - INFO:  del_keys:0.000690581277012825
08-April-23 17:14:08 - INFO:  get_all:0.0007141921669244766
08-April-23 17:14:08 - INFO:  get_all:0.03486616909503937
08-April-23 17:14:08 - INFO:  get_range:0.005586095154285431
08-April-23 17:14:08 - INFO:  set_to:0.0005538323894143105
08-April-23 17:14:08 - INFO:  set_multiples:0.04169303830713034
08-April-23 17:14:08 - INFO:  get_range:0.0054004741832613945
08-April-23 17:14:08 - INFO:  set_multiples:0.03942498750984669
08-April-23 17:14:08 - INFO:  get_range:0.005355434492230415
08-April-23 17:14:09 - INFO:  get_all:0.0007058959454298019
08-April-23 17:14:09 - INFO:  set_multiples:0.04189076740294695
08-April-23 17:14:09 - INFO:  get_all:0.0006687548011541367
08-April-23 17:14:09 - INFO:  get_all:0.0006711212918162346
08-April-23 17:14:09 - INFO:  set_multiples:0.03995169419795275
08-April-23 17:14:09 - INFO:  del_keys:0.0006744479760527611
08-April-23 17:14:09 - INFO:  set_to:0.0006535938009619713
08-April-23 17:14:09 - INFO:  set_to:0.0006025824695825577
08-April-23 17:14:09 - INFO:  get_all:0.03445863351225853
08-April-23 17:14:09 - INFO:  get_all:0.0007078945636749268
08-April-23 17:14:09 - INFO:  set_to:0.0005860431119799614
08-April-23 17:14:09 - INFO:  get_all:0.035337899811565876
08-April-23 17:14:09 - INFO:  set_multiples:0.041649315506219864
08-April-23 17:14:09 - INFO:  get_all:0.0006904471665620804
08-April-23 17:14:09 - INFO:  get_range:0.005289371125400066
08-April-23 17:14:09 - INFO:  del_keys:0.005214950069785118
08-April-23 17:14:09 - INFO:  set_multiples:0.04042801447212696
08-April-23 17:14:09 - INFO:  set_multiples:0.036921290680766106
08-April-23 17:14:09 - INFO:  get_range:0.0052383095026016235
08-April-23 17:14:09 - INFO:  del_keys:0.0047889165580272675
08-April-23 17:14:09 - INFO:  del_keys:0.0007892614230513573
08-April-23 17:14:09 - INFO:  get_range:0.0059684570878744125
08-April-23 17:14:09 - INFO:  get_all:0.0008024899289011955
08-April-23 17:14:09 - INFO:  set_multiples:0.041803269647061825
08-April-23 17:14:09 - INFO:  set_to:0.0006155055016279221
08-April-23 17:14:09 - INFO:  del_keys:0.004937866702675819
08-April-23 17:14:09 - INFO:  del_keys:0.005142379552125931
08-April-23 17:14:09 - INFO:  del_keys:0.0006833020597696304
08-April-23 17:14:09 - INFO:  set_multiples:0.04404845554381609
08-April-23 17:14:09 - INFO:  set_multiples:0.04161907825618982
08-April-23 17:14:09 - INFO:  get_range:0.00542609766125679
08-April-23 17:14:09 - INFO:  set_to:0.0006403308361768723
08-April-23 17:14:09 - INFO:  set_to:0.0006679417565464973
08-April-23 17:14:09 - INFO:  get_range:0.005666187033057213
08-April-23 17:14:09 - INFO:  get_all:0.03397138975560665
08-April-23 17:14:09 - INFO:  del_keys:0.004948060028254986
08-April-23 17:14:09 - INFO:  get_all:0.0007259855046868324
