09-April-23 21:50:52 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:51:13 - INFO:  del_single:0.0029495293274521828
09-April-23 21:51:13 - INFO:  get_single:0.0026038475334644318
09-April-23 21:51:13 - INFO:  del_single:0.0008593117818236351
09-April-23 21:51:13 - INFO:  set_to:0.0007641417905688286
09-April-23 21:51:13 - INFO:  del_multiple:0.01279000286012888
09-April-23 21:51:13 - INFO:  set_to:0.000750834122300148
09-April-23 21:51:13 - INFO:  set_multiples:0.03195525333285332
09-April-23 21:51:13 - INFO:  del_single:0.0005397573113441467
09-April-23 21:51:13 - INFO:  set_multiples:0.025350091978907585
09-April-23 21:51:13 - INFO:  get_range:0.017637654207646847
09-April-23 21:51:13 - INFO:  del_single:0.0004563843831419945
09-April-23 21:51:13 - INFO:  set_to:0.0006139678880572319
09-April-23 21:51:14 - INFO:  set_multiples:0.04708519019186497
09-April-23 21:51:14 - INFO:  get_multiple:0.047167870216071606
09-April-23 21:51:14 - INFO:  del_multiple:0.012075234204530716
09-April-23 21:51:14 - INFO:  set_to:0.000979420728981495
09-April-23 21:51:14 - INFO:  get_range:0.005560184828937054
09-April-23 21:51:14 - INFO:  get_range:0.02655623760074377
09-April-23 21:51:14 - INFO:  set_multiples:0.04712279047816992
09-April-23 21:51:14 - INFO:  set_to:0.0006097955629229546
09-April-23 21:51:14 - INFO:  get_single:0.0005695009604096413
09-April-23 21:51:14 - INFO:  get_single:0.0012391488999128342
09-April-23 21:51:14 - INFO:  get_range:0.005540083162486553
09-April-23 21:51:14 - INFO:  get_single:0.00048320088535547256
09-April-23 21:51:14 - INFO:  get_multiple:0.06103129219263792
09-April-23 21:51:14 - INFO:  get_multiple:0.05197913106530905
09-April-23 21:51:14 - INFO:  del_single:0.0005204807966947556
09-April-23 21:51:14 - INFO:  get_single:0.0004926854744553566
09-April-23 21:51:14 - INFO:  del_multiple:0.0058092474937438965
09-April-23 21:51:14 - INFO:  get_range:0.006105192005634308
09-April-23 21:51:14 - INFO:  set_to:0.0005163922905921936
09-April-23 21:51:14 - INFO:  get_multiple:0.0349688995629549
09-April-23 21:51:14 - INFO:  del_multiple:0.0187936220318079
