08-April-23 17:28:37 - INFO:  ---------------------------------------------------------------------------------------------------
08-April-23 17:28:56 - INFO:  get_range:0.008977314457297325
08-April-23 17:28:56 - INFO:  get_range:0.004467863589525223
08-April-23 17:28:56 - INFO:  set_multiples:0.031200542114675045
08-April-23 17:28:56 - INFO:  get_range:0.005468988791108131
08-April-23 17:28:56 - INFO:  get_range:0.005287745967507362
08-April-23 17:28:56 - INFO:  get_all:0.0005473075434565544
08-April-23 17:28:56 - INFO:  set_to:0.000613044947385788
08-April-23 17:28:56 - INFO:  del_keys:0.0060976240783929825
08-April-23 17:28:56 - INFO:  get_all:0.03141155745834112
08-April-23 17:28:56 - INFO:  get_all:0.031057896092534065
08-April-23 17:28:57 - INFO:  set_multiples:0.04131962265819311
08-April-23 17:28:57 - INFO:  set_multiples:0.043004135601222515
08-April-23 17:28:57 - INFO:  get_all:0.029477866366505623
08-April-23 17:28:57 - INFO:  set_to:0.0006362628191709518
08-April-23 17:28:57 - INFO:  set_multiples:0.046936689876019955
08-April-23 17:28:57 - INFO:  get_range:0.006477538496255875
08-April-23 17:28:57 - INFO:  get_all:0.000667075626552105
08-April-23 17:28:57 - INFO:  del_keys:0.0008069435134530067
08-April-23 17:28:57 - INFO:  set_multiples:0.04767463821917772
08-April-23 17:28:57 - INFO:  set_to:0.0005793580785393715
08-April-23 17:28:57 - INFO:  del_keys:0.005962829105556011
08-April-23 17:28:57 - INFO:  set_to:0.0006408113986253738
08-April-23 17:28:57 - INFO:  get_all:0.0007093949243426323
08-April-23 17:28:57 - INFO:  get_all:0.0007037539035081863
08-April-23 17:28:57 - INFO:  get_range:0.006355860270559788
08-April-23 17:28:57 - INFO:  set_to:0.0005537224933505058
08-April-23 17:28:57 - INFO:  get_all:0.03449370805174112
08-April-23 17:28:57 - INFO:  set_multiples:0.04758657142519951
08-April-23 17:28:57 - INFO:  del_keys:0.006024189293384552
08-April-23 17:28:57 - INFO:  get_all:0.03550720866769552
08-April-23 17:28:57 - INFO:  del_keys:0.0006758058443665504
08-April-23 17:28:57 - INFO:  set_multiples:0.04682071600109339
08-April-23 17:28:57 - INFO:  set_to:0.0005183238536119461
08-April-23 17:28:57 - INFO:  get_all:0.0006851917132735252
08-April-23 17:28:57 - INFO:  del_keys:0.0006786929443478584
08-April-23 17:28:57 - INFO:  del_keys:0.00603573489934206
08-April-23 17:28:57 - INFO:  del_keys:0.00604660902172327
08-April-23 17:28:57 - INFO:  set_multiples:0.04765409976243973
08-April-23 17:28:57 - INFO:  get_all:0.0336506487801671
08-April-23 17:28:57 - INFO:  get_range:0.006297657266259193
08-April-23 17:28:57 - INFO:  set_multiples:0.046516397036612034
08-April-23 17:28:57 - INFO:  del_keys:0.0006804335862398148
08-April-23 17:28:57 - INFO:  get_range:0.006527434103190899
08-April-23 17:28:57 - INFO:  get_range:0.006533551029860973
08-April-23 17:28:57 - INFO:  del_keys:0.006010347977280617
08-April-23 17:28:57 - INFO:  get_all:0.0006726095452904701
08-April-23 17:28:57 - INFO:  get_range:0.006433009169995785
08-April-23 17:28:57 - INFO:  get_all:0.000675874762237072
08-April-23 17:28:57 - INFO:  del_keys:0.0006605098024010658
08-April-23 17:28:57 - INFO:  get_range:0.006399510428309441
08-April-23 17:28:57 - INFO:  set_to:0.0005271993577480316
08-April-23 17:28:57 - INFO:  del_keys:0.0006669862195849419
08-April-23 17:28:57 - INFO:  get_all:0.03577579651027918
08-April-23 17:28:57 - INFO:  del_keys:0.005998826585710049
08-April-23 17:28:58 - INFO:  set_multiples:0.046630566008388996
08-April-23 17:28:58 - INFO:  get_range:0.006514599546790123
08-April-23 17:28:58 - INFO:  set_multiples:0.044684979133307934
08-April-23 17:28:58 - INFO:  del_keys:0.0006173113361001015
08-April-23 17:28:58 - INFO:  set_multiples:0.0463212076574564
08-April-23 17:28:58 - INFO:  get_all:0.033739873208105564
08-April-23 17:28:58 - INFO:  set_multiples:0.04252892266958952
08-April-23 17:28:58 - INFO:  del_keys:0.0006731962785124779
08-April-23 17:28:58 - INFO:  del_keys:0.0057018231600522995
08-April-23 17:28:58 - INFO:  del_keys:0.005932888016104698
08-April-23 17:28:58 - INFO:  get_all:0.03346976265311241
08-April-23 17:28:58 - INFO:  set_multiples:0.0426016841083765
08-April-23 17:28:58 - INFO:  get_all:0.00074016023427248
08-April-23 17:28:58 - INFO:  get_all:0.000637388788163662
08-April-23 17:28:58 - INFO:  del_keys:0.000673362985253334
08-April-23 17:28:58 - INFO:  del_keys:0.0006473353132605553
08-April-23 17:28:58 - INFO:  get_all:0.0006528925150632858
08-April-23 17:28:58 - INFO:  del_keys:0.00602396484464407
08-April-23 17:28:58 - INFO:  set_multiples:0.04528932273387909
08-April-23 17:28:58 - INFO:  get_range:0.006319073028862476
08-April-23 17:28:58 - INFO:  set_to:0.000565570779144764
