09-April-23 21:04:26 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:05:59 - INFO:  get_range:0.009788811206817627
09-April-23 21:05:59 - INFO:  get_range:0.004645947366952896
09-April-23 21:05:59 - INFO:  del_multiple:0.0051032910123467445
09-April-23 21:05:59 - INFO:  get_range:0.00551616121083498
09-April-23 21:06:00 - INFO:  get_multiple:0.02674170210957527
09-April-23 21:06:00 - INFO:  get_multiple:0.022327891550958157
09-April-23 21:06:00 - INFO:  del_single:0.0005146646872162819
09-April-23 21:06:00 - INFO:  set_to:0.0006162934005260468
09-April-23 21:06:00 - INFO:  del_single:0.0005056755617260933
09-April-23 21:06:00 - INFO:  set_to:0.0006043016910552979
09-April-23 21:06:00 - INFO:  set_multiples:0.04043327830731869
09-April-23 21:06:00 - INFO:  set_to:0.0005484195426106453
09-April-23 21:06:00 - INFO:  del_single:0.0006368532776832581
09-April-23 21:06:00 - INFO:  del_single:0.0005895989015698433
09-April-23 21:06:00 - INFO:  set_multiples:0.04532722383737564
09-April-23 21:06:00 - INFO:  del_multiple:0.006167227402329445
09-April-23 21:06:00 - INFO:  get_range:0.00659662950783968
09-April-23 21:06:00 - INFO:  get_multiple:0.03647891525179148
09-April-23 21:06:00 - INFO:  del_single:0.0006391517817974091
09-April-23 21:06:00 - INFO:  get_single:0.0005685994401574135
09-April-23 21:06:00 - INFO:  get_single:0.0005356594920158386
09-April-23 21:06:00 - INFO:  get_range:0.00708432961255312
09-April-23 21:06:00 - INFO:  set_multiples:0.046277753077447414
09-April-23 21:06:00 - INFO:  set_multiples:0.04209632705897093
09-April-23 21:06:00 - INFO:  get_range:0.0064457980915904045
09-April-23 21:06:00 - INFO:  get_single:0.0005416171625256538
09-April-23 21:06:00 - INFO:  set_to:0.0005797268822789192
09-April-23 21:06:00 - INFO:  del_single:0.0006016828119754791
09-April-23 21:06:00 - INFO:  set_multiples:0.04532283823937178
09-April-23 21:06:00 - INFO:  set_multiples:0.040155522525310516
09-April-23 21:06:00 - INFO:  get_range:0.006223369389772415
09-April-23 21:06:00 - INFO:  set_multiples:0.04012968670576811
09-April-23 21:06:00 - INFO:  set_to:0.0005702907219529152
09-April-23 21:06:00 - INFO:  set_multiples:0.039685195311903954
09-April-23 21:06:00 - INFO:  get_single:0.00045940838754177094
09-April-23 21:06:00 - INFO:  get_range:0.006066908128559589
09-April-23 21:06:00 - INFO:  set_multiples:0.04210130777209997
09-April-23 21:06:00 - INFO:  set_multiples:0.03887500334531069
09-April-23 21:06:00 - INFO:  get_range:0.005740196444094181
09-April-23 21:06:00 - INFO:  get_range:0.006348439492285252
09-April-23 21:06:00 - INFO:  del_single:0.0005503995344042778
09-April-23 21:06:00 - INFO:  get_range:0.006586070172488689
09-April-23 21:06:00 - INFO:  get_multiple:0.03548990283161402
09-April-23 21:06:00 - INFO:  get_multiple:0.03293701633810997
09-April-23 21:06:00 - INFO:  get_single:0.000548982061445713
09-April-23 21:06:00 - INFO:  set_to:0.0006505399942398071
09-April-23 21:06:00 - INFO:  del_multiple:0.0061234040185809135
09-April-23 21:06:00 - INFO:  del_multiple:0.006090105511248112
09-April-23 21:06:00 - INFO:  set_multiples:0.04790005832910538
09-April-23 21:06:00 - INFO:  set_to:0.0005094027146697044
