09-April-23 21:43:52 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:44:26 - INFO:  del_multiple:0.006937540136277676
09-April-23 21:44:26 - INFO:  get_multiple:0.019568415358662605
09-April-23 21:44:26 - INFO:  set_to:0.0004925709217786789
09-April-23 21:44:26 - INFO:  del_multiple:0.0037177130579948425
09-April-23 21:44:26 - INFO:  get_range:0.004069635644555092
09-April-23 21:44:26 - INFO:  set_multiples:0.029429526068270206
09-April-23 21:44:26 - INFO:  get_multiple:0.024175524711608887
09-April-23 21:44:26 - INFO:  del_single:0.0005883146077394485
09-April-23 21:44:26 - INFO:  del_multiple:0.004397806711494923
09-April-23 21:44:26 - INFO:  get_single:0.00048333220183849335
09-April-23 21:44:26 - INFO:  get_single:0.000617053359746933
09-April-23 21:44:26 - INFO:  set_multiples:0.03805140405893326
09-April-23 21:44:26 - INFO:  get_range:0.005359918810427189
09-April-23 21:44:26 - INFO:  set_to:0.0006116321310400963
09-April-23 21:44:26 - INFO:  set_to:0.0004908554255962372
09-April-23 21:44:26 - INFO:  set_multiples:0.040620243176817894
09-April-23 21:44:26 - INFO:  get_range:0.005623348988592625
09-April-23 21:44:26 - INFO:  get_multiple:0.03459673561155796
09-April-23 21:44:26 - INFO:  get_range:0.005521456710994244
09-April-23 21:44:26 - INFO:  get_multiple:0.03421716205775738
09-April-23 21:44:26 - INFO:  set_multiples:0.041788176633417606
09-April-23 21:44:26 - INFO:  del_single:0.0006311573088169098
09-April-23 21:44:26 - INFO:  set_to:0.0005357423797249794
09-April-23 21:44:26 - INFO:  get_single:0.0005117375403642654
09-April-23 21:44:26 - INFO:  set_to:0.0006103701889514923
09-April-23 21:44:26 - INFO:  del_multiple:0.00520282331854105
09-April-23 21:44:26 - INFO:  get_multiple:0.0347394747659564
09-April-23 21:44:26 - INFO:  del_single:0.0005269888788461685
09-April-23 21:44:26 - INFO:  del_single:0.0005183741450309753
09-April-23 21:44:26 - INFO:  set_to:0.0006425017490983009
09-April-23 21:44:26 - INFO:  get_multiple:0.033868915401399136
09-April-23 21:44:26 - INFO:  get_range:0.005184306763112545
09-April-23 21:44:26 - INFO:  set_to:0.0006231050938367844
09-April-23 21:44:26 - INFO:  del_multiple:0.005190526135265827
09-April-23 21:44:26 - INFO:  set_multiples:0.043499442748725414
09-April-23 21:44:26 - INFO:  set_to:0.0005499497056007385
09-April-23 21:44:26 - INFO:  set_to:0.0005277860909700394
09-April-23 21:44:26 - INFO:  get_single:0.0006217509508132935
09-April-23 21:44:26 - INFO:  set_to:0.0005060620605945587
09-April-23 21:44:26 - INFO:  get_multiple:0.034987092949450016
09-April-23 21:44:26 - INFO:  get_range:0.005574698559939861
09-April-23 21:44:26 - INFO:  set_to:0.0005461117252707481
09-April-23 21:44:26 - INFO:  del_multiple:0.005186241120100021
09-April-23 21:44:26 - INFO:  set_to:0.0005452828481793404
09-April-23 21:44:26 - INFO:  del_multiple:0.00520128570497036
09-April-23 21:44:26 - INFO:  get_range:0.0055642519146203995
09-April-23 21:44:26 - INFO:  del_multiple:0.005163686349987984
09-April-23 21:44:27 - INFO:  get_single:0.0006522759795188904
09-April-23 21:44:27 - INFO:  del_single:0.0005948813632130623
09-April-23 21:44:27 - INFO:  get_single:0.0005299421027302742
09-April-23 21:44:27 - INFO:  set_to:0.0006055822595953941
09-April-23 21:44:27 - INFO:  set_to:0.000538787804543972
09-April-23 21:44:27 - INFO:  get_single:0.0006226161494851112
09-April-23 21:44:27 - INFO:  get_single:0.0005352888256311417
09-April-23 21:44:27 - INFO:  set_multiples:0.04375876486301422
09-April-23 21:44:27 - INFO:  set_to:0.0005459366366267204
09-April-23 21:44:27 - INFO:  get_multiple:0.03447829466313124
09-April-23 21:44:27 - INFO:  del_multiple:0.004819200374186039
09-April-23 21:44:27 - INFO:  get_multiple:0.0349598890170455
09-April-23 21:44:27 - INFO:  get_range:0.00558489840477705
09-April-23 21:44:27 - INFO:  del_multiple:0.005097401328384876
09-April-23 21:44:27 - INFO:  set_to:0.0005365964025259018
09-April-23 21:44:27 - INFO:  del_multiple:0.005170662887394428
09-April-23 21:44:27 - INFO:  del_single:0.0005207965150475502
09-April-23 21:44:27 - INFO:  set_multiples:0.043724619783461094
09-April-23 21:44:27 - INFO:  del_multiple:0.004998407326638699
09-April-23 21:44:27 - INFO:  del_multiple:0.005244860425591469
09-April-23 21:44:27 - INFO:  set_multiples:0.03948620520532131
09-April-23 21:44:27 - INFO:  set_to:0.0005186628550291061
09-April-23 21:44:27 - INFO:  get_multiple:0.03068861924111843
09-April-23 21:44:27 - INFO:  del_single:0.000533517450094223
09-April-23 21:44:27 - INFO:  set_to:0.00048202183097600937
09-April-23 21:44:27 - INFO:  get_range:0.005619138479232788
09-April-23 21:44:27 - INFO:  del_single:0.0005105631425976753
09-April-23 21:44:27 - INFO:  get_single:0.0005333740264177322
09-April-23 21:44:27 - INFO:  get_multiple:0.03430786170065403
09-April-23 21:44:27 - INFO:  set_to:0.0006080549210309982
09-April-23 21:44:27 - INFO:  get_range:0.005530943162739277
09-April-23 21:44:27 - INFO:  get_range:0.005582441575825214
09-April-23 21:44:27 - INFO:  get_single:0.0005345521494746208
09-April-23 21:44:27 - INFO:  del_multiple:0.005184887908399105
09-April-23 21:44:27 - INFO:  get_single:0.000530879944562912
09-April-23 21:44:27 - INFO:  set_multiples:0.043297977186739445
09-April-23 21:44:27 - INFO:  del_single:0.0005215266719460487
09-April-23 21:44:27 - INFO:  get_range:0.0056374333798885345
09-April-23 21:44:27 - INFO:  get_range:0.005595275200903416
09-April-23 21:44:27 - INFO:  set_multiples:0.04244168568402529
09-April-23 21:44:27 - INFO:  get_single:0.0005200179293751717
09-April-23 21:44:27 - INFO:  get_multiple:0.03198504354804754
09-April-23 21:44:27 - INFO:  get_single:0.0005373535677790642
09-April-23 21:44:27 - INFO:  del_multiple:0.00475584901869297
09-April-23 21:44:27 - INFO:  del_single:0.0005231760442256927
09-April-23 21:44:27 - INFO:  get_multiple:0.033895693719387054
