08-April-23 16:49:29 - INFO:  ---------------------------------------------------------------------------------------------------
08-April-23 16:49:54 - INFO:  get_all:0.019463589414954185
08-April-23 16:49:54 - INFO:  set_to:0.008346850983798504
08-April-23 16:49:54 - INFO:  get_all:0.0008301902562379837
08-April-23 16:49:54 - INFO:  del_keys:0.016058748587965965
08-April-23 16:49:54 - INFO:  del_keys:0.0012602098286151886
08-April-23 16:49:54 - INFO:  get_range:0.0026279278099536896
08-April-23 16:49:54 - INFO:  get_all:0.0013088472187519073
08-April-23 16:49:54 - INFO:  get_all:0.0005549248307943344
08-April-23 16:49:54 - INFO:  del_keys:0.012442097999155521
08-April-23 16:49:54 - INFO:  get_all:0.017246014438569546
08-April-23 16:49:54 - INFO:  get_range:0.008500758558511734
08-April-23 16:49:54 - INFO:  set_to:0.019573555327951908
08-April-23 16:49:54 - INFO:  get_all:0.024015435948967934
08-April-23 16:49:54 - INFO:  get_range:0.033941241912543774
08-April-23 16:49:54 - INFO:  set_to:0.014425941742956638
08-April-23 16:49:54 - INFO:  get_all:0.053008888848125935
08-April-23 16:49:54 - INFO:  get_all:0.0510405320674181
08-April-23 16:49:54 - INFO:  del_keys:0.013636047020554543
08-April-23 16:49:54 - INFO:  set_multiples:0.11761066224426031
08-April-23 16:49:54 - INFO:  get_range:0.009443182498216629
08-April-23 16:49:54 - INFO:  get_all:0.041240460239350796
08-April-23 16:49:54 - INFO:  del_keys:0.009341453202068806
08-April-23 16:49:54 - INFO:  get_all:0.0764159644022584
08-April-23 16:49:54 - INFO:  get_all:0.06987678166478872
08-April-23 16:49:54 - INFO:  get_all:0.04803054220974445
08-April-23 16:49:54 - INFO:  get_all:0.009673155844211578
08-April-23 16:49:54 - INFO:  get_all:0.01481117308139801
08-April-23 16:49:54 - INFO:  set_multiples:0.08658705744892359
08-April-23 16:49:54 - INFO:  get_all:0.029584425501525402
08-April-23 16:49:54 - INFO:  del_keys:0.005661685019731522
08-April-23 16:49:54 - INFO:  del_keys:0.008017325773835182
08-April-23 16:49:54 - INFO:  set_to:0.008290582336485386
08-April-23 16:49:54 - INFO:  del_keys:0.011392169632017612
08-April-23 16:49:54 - INFO:  del_keys:0.005192738026380539
08-April-23 16:49:54 - INFO:  get_range:0.01639943290501833
08-April-23 16:49:54 - INFO:  del_keys:0.010738896206021309
08-April-23 16:49:54 - INFO:  set_multiples:0.08901070803403854
08-April-23 16:49:54 - INFO:  set_multiples:0.049553501419723034
08-April-23 16:49:54 - INFO:  get_range:0.004210221581161022
08-April-23 16:49:54 - INFO:  get_all:0.004361740313470364
08-April-23 16:49:54 - INFO:  get_range:0.006964351050555706
08-April-23 16:49:54 - INFO:  set_to:0.005694602616131306
08-April-23 16:49:54 - INFO:  get_range:0.005987762473523617
08-April-23 16:49:54 - INFO:  set_to:0.0038358066231012344
08-April-23 16:49:54 - INFO:  del_keys:0.0023288335651159286
08-April-23 16:49:54 - INFO:  del_keys:0.003241695463657379
08-April-23 16:49:54 - INFO:  del_keys:0.001966548152267933
08-April-23 16:49:54 - INFO:  del_keys:0.005788624286651611
08-April-23 16:49:54 - INFO:  del_keys:0.009896508418023586
08-April-23 16:49:54 - INFO:  del_keys:0.006488267332315445
08-April-23 16:49:54 - INFO:  get_range:0.015562145039439201
08-April-23 16:49:54 - INFO:  set_to:0.0027809329330921173
08-April-23 16:49:54 - INFO:  del_keys:0.004573569633066654
08-April-23 16:49:54 - INFO:  del_keys:0.00429947767406702
08-April-23 16:49:54 - INFO:  get_all:0.007574555464088917
08-April-23 16:49:54 - INFO:  get_all:0.036065949127078056
08-April-23 16:49:54 - INFO:  del_keys:0.021628464572131634
08-April-23 16:49:54 - INFO:  get_all:0.022727061063051224
08-April-23 16:49:54 - INFO:  get_all:0.025624141097068787
08-April-23 16:49:54 - INFO:  get_range:0.02683347277343273
08-April-23 16:49:54 - INFO:  del_keys:0.010294795036315918
08-April-23 16:49:54 - INFO:  del_keys:0.019480242393910885
08-April-23 16:49:54 - INFO:  get_range:0.015095404349267483
08-April-23 16:49:54 - INFO:  set_to:0.003864479251205921
08-April-23 16:49:54 - INFO:  del_keys:0.006650205701589584
08-April-23 16:49:54 - INFO:  del_keys:0.017014640383422375
08-April-23 16:49:54 - INFO:  get_all:0.017803627997636795
08-April-23 16:49:54 - INFO:  set_multiples:0.0782487653195858
08-April-23 16:49:54 - INFO:  set_to:0.024564748629927635
08-April-23 16:49:54 - INFO:  set_to:0.011503723450005054
08-April-23 16:49:55 - INFO:  get_all:0.029640892520546913
08-April-23 16:49:55 - INFO:  set_to:0.011245343834161758
08-April-23 16:49:55 - INFO:  get_all:0.11129743233323097
08-April-23 16:49:55 - INFO:  get_all:0.11635296046733856
08-April-23 16:49:55 - INFO:  set_multiples:0.1407982064411044
08-April-23 16:49:55 - INFO:  get_range:0.007251976057887077
08-April-23 16:49:55 - INFO:  get_all:0.005876095965504646
08-April-23 16:49:55 - INFO:  get_all:0.018208333291113377
08-April-23 16:49:55 - INFO:  del_keys:0.01463906280696392
08-April-23 16:49:55 - INFO:  del_keys:0.015092036686837673
08-April-23 16:49:55 - INFO:  del_keys:0.01398695632815361
08-April-23 16:49:55 - INFO:  get_all:0.02035596687346697
08-April-23 16:49:55 - INFO:  get_all:0.07183435279875994
08-April-23 16:49:55 - INFO:  del_keys:0.016617796383798122
08-April-23 16:49:55 - INFO:  get_all:0.07245168834924698
08-April-23 16:49:55 - INFO:  set_multiples:0.204192403703928
08-April-23 16:49:55 - INFO:  set_multiples:0.08843921590596437
08-April-23 16:49:55 - INFO:  set_to:0.005418909713625908
08-April-23 16:49:55 - INFO:  set_multiples:0.16708741895854473
08-April-23 16:49:55 - INFO:  del_keys:0.03683658689260483
08-April-23 16:49:55 - INFO:  set_to:0.0068488456308841705
08-April-23 16:49:55 - INFO:  set_multiples:0.04525308683514595
08-April-23 16:49:55 - INFO:  del_keys:0.003929180093109608
08-April-23 16:49:55 - INFO:  del_keys:0.006639321334660053
08-April-23 16:49:55 - INFO:  del_keys:0.005171653814613819
08-April-23 16:49:55 - INFO:  set_to:0.03372510056942701
08-April-23 16:49:55 - INFO:  get_all:0.01605104561895132
08-April-23 16:49:55 - INFO:  set_multiples:0.12478426843881607
08-April-23 16:49:55 - INFO:  get_all:0.09197504073381424
08-April-23 16:49:55 - INFO:  get_all:0.13400573749095201
08-April-23 16:49:55 - INFO:  del_keys:0.015144689939916134
08-April-23 16:49:55 - INFO:  get_all:0.11527382023632526
08-April-23 16:49:55 - INFO:  get_range:0.00907650776207447
08-April-23 16:49:55 - INFO:  get_all:0.008374006487429142
08-April-23 16:49:55 - INFO:  del_keys:0.007738534361124039
08-April-23 16:49:55 - INFO:  get_all:0.04218326695263386
08-April-23 16:49:55 - INFO:  set_multiples:0.1817278666421771
08-April-23 16:49:55 - INFO:  get_all:0.006443005986511707
08-April-23 16:49:55 - INFO:  get_all:0.012957107275724411
08-April-23 16:49:55 - INFO:  get_all:0.03369446378201246
08-April-23 16:49:55 - INFO:  get_range:0.0095454640686512
08-April-23 16:49:55 - INFO:  set_to:0.012389726005494595
08-April-23 16:49:55 - INFO:  get_range:0.008881036192178726
08-April-23 16:49:55 - INFO:  set_to:0.012634526938199997
08-April-23 16:49:55 - INFO:  get_range:0.02007165551185608
08-April-23 16:49:55 - INFO:  get_range:0.02053374983370304
08-April-23 16:49:55 - INFO:  get_range:0.01978164352476597
08-April-23 16:49:55 - INFO:  del_keys:0.023043139837682247
08-April-23 16:49:55 - INFO:  get_range:0.034961442463099957
08-April-23 16:49:55 - INFO:  set_multiples:0.05754600465297699
08-April-23 16:49:55 - INFO:  get_all:0.1085924543440342
