18-April-23 14:07:25 - INFO:  ---------------------------------------------------------------------------------------------------
18-April-23 14:07:47 - INFO:  set_to:2.6557445526123047
18-April-23 14:07:47 - INFO:  set_multiples:24.8868465423584
18-April-23 14:07:47 - INFO:  del_multiple:5.308866500854492
18-April-23 14:07:47 - INFO:  del_multiple:1.8887519836425781
18-April-23 14:07:47 - INFO:  get_multiple:17.266511917114258
18-April-23 14:07:47 - INFO:  set_multiples:23.846864700317383
18-April-23 14:07:47 - INFO:  set_to:0.5469322204589844
18-April-23 14:07:47 - INFO:  set_to:0.5254745483398438
18-April-23 14:07:47 - INFO:  del_multiple:2.7675628662109375
18-April-23 14:07:47 - INFO:  set_multiples:26.44181251525879
18-April-23 14:07:47 - INFO:  get_single:0.5335807800292969
18-April-23 14:07:47 - INFO:  set_to:0.5297660827636719
18-April-23 14:07:47 - INFO:  set_multiples:29.244661331176758
18-April-23 14:07:47 - INFO:  del_multiple:2.813577651977539
18-April-23 14:07:47 - INFO:  get_range:3.359556198120117
18-April-23 14:07:47 - INFO:  del_single:0.5624294281005859
18-April-23 14:07:47 - INFO:  get_multiple:25.84552764892578
18-April-23 14:07:47 - INFO:  del_single:0.5545616149902344
18-April-23 14:07:47 - INFO:  set_multiples:36.16929054260254
18-April-23 14:07:47 - INFO:  get_multiple:24.735450744628906
18-April-23 14:07:47 - INFO:  get_range:3.046751022338867
18-April-23 14:07:47 - INFO:  set_multiples:32.685279846191406
18-April-23 14:07:47 - INFO:  get_range:2.7806758880615234
18-April-23 14:07:47 - INFO:  set_multiples:31.86345100402832
18-April-23 14:07:47 - INFO:  get_multiple:22.100448608398438
18-April-23 14:07:47 - INFO:  del_multiple:3.2927989959716797
18-April-23 14:07:47 - INFO:  set_to:0.5633831024169922
18-April-23 14:07:47 - INFO:  get_multiple:24.344444274902344
18-April-23 14:07:47 - INFO:  del_single:0.5939006805419922
18-April-23 14:07:47 - INFO:  set_to:0.6301403045654297
18-April-23 14:07:47 - INFO:  get_range:3.747701644897461
18-April-23 14:07:47 - INFO:  del_single:0.5779266357421875
18-April-23 14:07:47 - INFO:  get_range:4.022836685180664
18-April-23 14:07:47 - INFO:  get_multiple:27.39739418029785
18-April-23 14:07:47 - INFO:  set_to:0.6005764007568359
18-April-23 14:07:47 - INFO:  get_range:3.755331039428711
18-April-23 14:07:47 - INFO:  get_range:3.7288665771484375
18-April-23 14:07:47 - INFO:  set_multiples:36.52071952819824
18-April-23 14:07:47 - INFO:  del_single:0.5714893341064453
18-April-23 14:07:47 - INFO:  set_to:0.6208419799804688
18-April-23 14:07:47 - INFO:  del_single:0.5934238433837891
18-April-23 14:07:47 - INFO:  del_single:0.6661415100097656
18-April-23 14:07:47 - INFO:  del_multiple:3.8390159606933594
18-April-23 14:07:47 - INFO:  get_single:0.6232261657714844
18-April-23 14:07:47 - INFO:  get_range:4.013776779174805
18-April-23 14:07:47 - INFO:  get_single:0.553131103515625
18-April-23 14:07:48 - INFO:  set_multiples:36.20028495788574
18-April-23 14:07:48 - INFO:  del_single:0.5753040313720703
18-April-23 14:07:48 - INFO:  get_multiple:27.369022369384766
18-April-23 14:07:48 - INFO:  del_multiple:3.1566619873046875
18-April-23 14:07:48 - INFO:  get_range:3.892183303833008
18-April-23 14:07:48 - INFO:  get_single:0.5762577056884766
18-April-23 14:07:48 - INFO:  get_multiple:27.827739715576172
18-April-23 14:07:48 - INFO:  set_multiples:33.76007080078125
18-April-23 14:07:48 - INFO:  del_single:0.5652904510498047
