09-April-23 21:31:54 - INFO:  ---------------------------------------------------------------------------------------------------
09-April-23 21:32:15 - INFO:  set_to:0.002654634416103363
09-April-23 21:32:15 - INFO:  del_multiple:0.0025395359843969345
09-April-23 21:32:15 - INFO:  set_to:0.0004988256841897964
09-April-23 21:32:15 - INFO:  del_single:0.0004342002794146538
09-April-23 21:32:15 - INFO:  get_range:0.0023722806945443153
09-April-23 21:32:15 - INFO:  get_multiple:0.01584030594676733
09-April-23 21:32:15 - INFO:  del_single:0.0003525279462337494
09-April-23 21:32:15 - INFO:  del_multiple:0.002234064042568207
09-April-23 21:32:15 - INFO:  del_multiple:0.002150457352399826
09-April-23 21:32:15 - INFO:  get_multiple:0.01714834850281477
09-April-23 21:32:15 - INFO:  get_multiple:0.0164033230394125
09-April-23 21:32:15 - INFO:  get_range:0.0023118881508708
09-April-23 21:32:15 - INFO:  get_single:0.0004437752068042755
09-April-23 21:32:15 - INFO:  del_single:0.00047613680362701416
09-April-23 21:32:15 - INFO:  set_to:0.0005046054720878601
09-April-23 21:32:15 - INFO:  get_range:0.002896455116569996
09-April-23 21:32:15 - INFO:  get_single:0.0005104569718241692
09-April-23 21:32:15 - INFO:  del_multiple:0.003112056292593479
09-April-23 21:32:15 - INFO:  get_single:0.00046508852392435074
09-April-23 21:32:15 - INFO:  get_range:0.003309209831058979
09-April-23 21:32:15 - INFO:  get_multiple:0.023386993445456028
09-April-23 21:32:15 - INFO:  del_single:0.000478966161608696
09-April-23 21:32:15 - INFO:  del_multiple:0.003144809976220131
09-April-23 21:32:15 - INFO:  del_multiple:0.003358909860253334
09-April-23 21:32:15 - INFO:  get_multiple:0.02522392477840185
09-April-23 21:32:15 - INFO:  set_multiples:0.031792174093425274
09-April-23 21:32:15 - INFO:  get_multiple:0.020081769675016403
09-April-23 21:32:15 - INFO:  set_to:0.0005303062498569489
09-April-23 21:32:15 - INFO:  get_range:0.003158711828291416
09-April-23 21:32:15 - INFO:  get_range:0.0032246997579932213
09-April-23 21:32:15 - INFO:  del_single:0.0004812590777873993
09-April-23 21:32:15 - INFO:  get_multiple:0.02472422830760479
09-April-23 21:32:15 - INFO:  get_single:0.0005242535844445229
09-April-23 21:32:15 - INFO:  del_multiple:0.0032617179676890373
09-April-23 21:32:15 - INFO:  get_single:0.0005246391519904137
09-April-23 21:32:15 - INFO:  set_to:0.0005488796159625053
09-April-23 21:32:15 - INFO:  del_single:0.0005195764824748039
09-April-23 21:32:15 - INFO:  set_to:0.0005353540182113647
09-April-23 21:32:15 - INFO:  get_single:0.0005366010591387749
09-April-23 21:32:15 - INFO:  del_multiple:0.003633878193795681
09-April-23 21:32:15 - INFO:  get_single:0.0005398700013756752
09-April-23 21:32:15 - INFO:  get_multiple:0.029013236984610558
09-April-23 21:32:15 - INFO:  get_multiple:0.02739815227687359
09-April-23 21:32:15 - INFO:  get_multiple:0.024744277819991112
09-April-23 21:32:15 - INFO:  get_range:0.003202027641236782
09-April-23 21:32:15 - INFO:  set_to:0.0004923874512314796
09-April-23 21:32:15 - INFO:  get_multiple:0.030242438428103924
09-April-23 21:32:15 - INFO:  del_single:0.0005093058571219444
09-April-23 21:32:15 - INFO:  set_multiples:0.03749178536236286
