06-April-23 16:11:56 - INFO:  ---------------------------------------------------------------------------------------------------
06-April-23 16:12:21 - INFO:  get_range:0.025224966928362846
06-April-23 16:12:21 - INFO:  del_keys:0.0005725594237446785
06-April-23 16:12:21 - INFO:  get_all:0.003706200048327446
06-April-23 16:12:21 - INFO:  get_range:0.0006569158285856247
06-April-23 16:12:21 - INFO:  get_range:0.004113958217203617
06-April-23 16:12:21 - INFO:  get_range:0.0006998265162110329
06-April-23 16:12:21 - INFO:  set_multiples:0.005585908889770508
06-April-23 16:12:21 - INFO:  get_all:0.0006064912304282188
06-April-23 16:12:21 - INFO:  get_all:0.004617216996848583
06-April-23 16:12:21 - INFO:  get_range:0.0023764818906784058
06-April-23 16:12:21 - INFO:  set_multiples:0.005663505755364895
06-April-23 16:12:21 - INFO:  set_to:0.0005295127630233765
06-April-23 16:12:21 - INFO:  del_keys:0.0005575250834226608
06-April-23 16:12:21 - INFO:  get_all:0.00048798229545354843
06-April-23 16:12:21 - INFO:  get_all:0.000558183528482914
06-April-23 16:12:21 - INFO:  get_range:0.0053900862112641335
06-April-23 16:12:21 - INFO:  get_range:0.002345167100429535
06-April-23 16:12:21 - INFO:  del_keys:0.0006661536172032356
06-April-23 16:12:21 - INFO:  set_multiples:0.006795891560614109
06-April-23 16:12:21 - INFO:  del_keys:0.000662192702293396
06-April-23 16:12:21 - INFO:  get_range:0.005528382956981659
06-April-23 16:12:21 - INFO:  get_all:0.006635317578911781
06-April-23 16:12:21 - INFO:  set_to:0.0005540680140256882
06-April-23 16:12:21 - INFO:  del_keys:0.0007728580385446548
06-April-23 16:12:21 - INFO:  get_range:0.035908304154872894
06-April-23 16:12:21 - INFO:  get_range:0.005465783178806305
06-April-23 16:12:21 - INFO:  set_to:0.0006519099697470665
06-April-23 16:12:21 - INFO:  get_range:0.03534205351024866
06-April-23 16:12:21 - INFO:  get_all:0.005973207764327526
06-April-23 16:12:21 - INFO:  get_range:0.03504093550145626
06-April-23 16:12:21 - INFO:  set_multiples:0.0068461960181593895
06-April-23 16:12:21 - INFO:  del_keys:0.0006601503118872643
06-April-23 16:12:21 - INFO:  get_all:0.00064865592867136
06-April-23 16:12:21 - INFO:  set_to:0.0005572447553277016
06-April-23 16:12:21 - INFO:  get_all:0.0006592338904738426
06-April-23 16:12:21 - INFO:  set_to:0.000564071349799633
06-April-23 16:12:21 - INFO:  get_all:0.006006352603435516
06-April-23 16:12:21 - INFO:  get_all:0.0006746705621480942
06-April-23 16:12:21 - INFO:  del_keys:0.0006597572937607765
06-April-23 16:12:21 - INFO:  set_to:0.0005547795444726944
06-April-23 16:12:21 - INFO:  get_all:0.0059400880709290504
06-April-23 16:12:21 - INFO:  del_keys:0.0006497055292129517
06-April-23 16:12:21 - INFO:  set_to:0.0005590831860899925
06-April-23 16:12:21 - INFO:  get_range:0.035460940562188625
06-April-23 16:12:21 - INFO:  set_to:0.0005674287676811218
06-April-23 16:12:21 - INFO:  get_all:0.005974818952381611
06-April-23 16:12:21 - INFO:  get_range:0.0023474767804145813
06-April-23 16:12:21 - INFO:  get_all:0.0006481101736426353
06-April-23 16:12:21 - INFO:  get_all:0.006048104725778103
06-April-23 16:12:21 - INFO:  del_keys:0.0006470773369073868
06-April-23 16:12:21 - INFO:  get_all:0.006020312197506428
06-April-23 16:12:21 - INFO:  set_to:0.0005500884726643562
06-April-23 16:12:21 - INFO:  set_multiples:0.006841083988547325
06-April-23 16:12:21 - INFO:  get_range:0.0007017944008111954
06-April-23 16:12:21 - INFO:  set_multiples:0.006811042316257954
06-April-23 16:12:21 - INFO:  set_multiples:0.006839289329946041
06-April-23 16:12:21 - INFO:  get_all:0.005996372550725937
06-April-23 16:12:21 - INFO:  get_all:0.0006685322150588036
06-April-23 16:12:21 - INFO:  get_range:0.0055037327110767365
06-April-23 16:12:21 - INFO:  del_keys:0.0006261216476559639
06-April-23 16:12:21 - INFO:  del_keys:0.0006476510316133499
06-April-23 16:12:21 - INFO:  get_all:0.0006659915670752525
06-April-23 16:12:21 - INFO:  set_to:0.0006611449643969536
06-April-23 16:12:21 - INFO:  del_keys:0.0006560469046235085
06-April-23 16:12:21 - INFO:  del_keys:0.0006514126434922218
06-April-23 16:12:21 - INFO:  del_keys:0.0007515223696827888
06-April-23 16:12:21 - INFO:  get_all:0.0005845436826348305
06-April-23 16:12:21 - INFO:  set_to:0.0006703194230794907
06-April-23 16:12:21 - INFO:  get_all:0.000662398524582386
06-April-23 16:12:21 - INFO:  set_multiples:0.006932465359568596
06-April-23 16:12:21 - INFO:  get_all:0.0059598712250590324
06-April-23 16:12:21 - INFO:  del_keys:0.0007666302844882011
06-April-23 16:12:21 - INFO:  get_range:0.03559798840433359
06-April-23 16:12:21 - INFO:  get_all:0.0006682248786091805
06-April-23 16:12:21 - INFO:  del_keys:0.0007757293060421944
06-April-23 16:12:21 - INFO:  set_multiples:0.006826629862189293
06-April-23 16:12:21 - INFO:  get_all:0.0006096027791500092
06-April-23 16:12:21 - INFO:  get_all:0.0006241537630558014
06-April-23 16:12:21 - INFO:  set_to:0.0005538295954465866
06-April-23 16:12:21 - INFO:  get_range:0.0007140384986996651
06-April-23 16:12:21 - INFO:  get_all:0.0007792990654706955
06-April-23 16:12:21 - INFO:  get_range:0.000700940378010273
06-April-23 16:12:21 - INFO:  set_multiples:0.006846098229289055
06-April-23 16:12:21 - INFO:  set_multiples:0.006845858879387379
06-April-23 16:12:21 - INFO:  get_all:0.000668991357088089
06-April-23 16:12:21 - INFO:  del_keys:0.0006635757163167
06-April-23 16:12:21 - INFO:  set_to:0.0005670459941029549
06-April-23 16:12:21 - INFO:  del_keys:0.000656740739941597
06-April-23 16:12:21 - INFO:  set_to:0.0005562063306570053
06-April-23 16:12:21 - INFO:  del_keys:0.0006648609414696693
06-April-23 16:12:21 - INFO:  set_to:0.0005607800558209419
06-April-23 16:12:22 - INFO:  set_multiples:0.00683166179805994
06-April-23 16:12:22 - INFO:  set_multiples:0.0068479785695672035
06-April-23 16:12:22 - INFO:  set_to:0.0005561728030443192
06-April-23 16:12:22 - INFO:  get_range:0.005436090752482414
06-April-23 16:12:22 - INFO:  get_all:0.005990169942378998
06-April-23 16:12:22 - INFO:  set_multiples:0.00693533755838871
06-April-23 16:12:22 - INFO:  get_all:0.00595522578805685
06-April-23 16:12:22 - INFO:  del_keys:0.000633852556347847
06-April-23 16:12:22 - INFO:  set_multiples:0.006834531202912331
06-April-23 16:12:22 - INFO:  get_range:0.03566218540072441
06-April-23 16:12:22 - INFO:  set_multiples:0.006797668524086475
06-April-23 16:12:22 - INFO:  get_all:0.006012340076267719
06-April-23 16:12:22 - INFO:  get_all:0.005947114899754524
06-April-23 16:12:22 - INFO:  del_keys:0.0006493246182799339
06-April-23 16:12:22 - INFO:  get_all:0.005944095551967621
06-April-23 16:12:22 - INFO:  get_all:0.005967301316559315
06-April-23 16:12:22 - INFO:  del_keys:0.0006435122340917587
06-April-23 16:12:22 - INFO:  get_range:0.005455442704260349
06-April-23 16:12:22 - INFO:  get_range:0.035416110418736935
06-April-23 16:12:22 - INFO:  set_multiples:0.00686647929251194
06-April-23 16:12:22 - INFO:  get_all:0.0006613144651055336
06-April-23 16:12:22 - INFO:  set_multiples:0.0068705128505826
06-April-23 16:12:22 - INFO:  set_multiples:0.006839531473815441
06-April-23 16:12:22 - INFO:  get_all:0.0006425641477108002
06-April-23 16:12:22 - INFO:  get_range:0.002220417372882366
06-April-23 16:12:22 - INFO:  get_range:0.0023544607684016228
06-April-23 16:12:22 - INFO:  set_to:0.0005720760673284531
06-April-23 16:12:22 - INFO:  set_multiples:0.006804697215557098
06-April-23 16:12:22 - INFO:  get_all:0.0007713362574577332
06-April-23 16:12:22 - INFO:  get_all:0.0059234509244561195
06-April-23 16:12:22 - INFO:  del_keys:0.0006465204060077667
06-April-23 16:12:22 - INFO:  get_all:0.0006636651232838631
06-April-23 16:12:22 - INFO:  get_all:0.005934661254286766
06-April-23 16:12:22 - INFO:  get_all:0.0006264979019761086
06-April-23 16:12:22 - INFO:  get_range:0.00550533551722765
06-April-23 16:12:22 - INFO:  set_to:0.0006562052294611931
06-April-23 16:12:22 - INFO:  set_multiples:0.006784085184335709
06-April-23 16:12:22 - INFO:  set_multiples:0.006813143379986286
06-April-23 16:12:22 - INFO:  set_multiples:0.006872078403830528
06-April-23 16:12:22 - INFO:  get_all:0.00599309429526329
06-April-23 16:12:22 - INFO:  get_all:0.005959245376288891
06-April-23 16:12:22 - INFO:  get_all:0.005963817238807678
06-April-23 16:12:22 - INFO:  set_multiples:0.00686129555106163
06-April-23 16:12:22 - INFO:  get_all:0.005967996083199978
06-April-23 16:12:22 - INFO:  get_range:0.002280653454363346
06-April-23 16:12:22 - INFO:  get_range:0.035694146528840065
06-April-23 16:12:22 - INFO:  set_to:0.0005673160776495934
