Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
grpc,/CommunicationService/delKeys,4622,0,4,4.114270078234716,2.7834000065922737,9.833100019022822,4.0,25.677574356963596,0.0,4,4,5,5,5,5,6,6,9,10,10
grpc,/CommunicationService/getMultiple,4615,0,5,5.145147366182856,3.644099924713373,17.917799996212125,249.9003250270856,25.638685776154695,0.0,5,5,6,6,6,6,7,7,12,18,18
grpc,/CommunicationService/getRange,4531,0,7,14.641816663481599,2.9716999270021915,55.89680001139641,567.1745751489738,25.17202280644787,0.0,7,8,37,40,41,41,42,42,52,56,56
grpc,/CommunicationService/getSingle,4446,0,4,4.118008839702372,2.7960999868810177,15.6636000610888,11.324111560953666,24.699804325196915,0.0,4,4,5,5,5,5,5,6,11,16,16
grpc,/CommunicationService/setMultiple,4537,0,5,5.168920498656826,3.943899995647371,12.177600059658289,4.0,25.205355875712645,0.0,5,5,6,6,6,6,7,7,10,12,12
grpc,/CommunicationService/setSingle,4646,0,4,4.022871739898772,2.8207999421283603,10.906800045631826,4.0,25.81090663402269,0.0,4,4,4,5,5,5,5,6,9,11,11
,Aggregated,27397,0,5,6.188758054022788,2.7834000065922737,55.89680001139641,139.74979012300616,152.2043497744984,0.0,5,5,5,5,6,9,40,41,45,53,56
